datestart             datestop              obsid power_cmd  si_mode  pcad_mode vid_board clocking fep_count ccd_count simpos simfa_pos pitch  ra     dec    roll   q1    q2    q3    q4   trans_keys                                      
2009:206:22:29:55.636 2009:206:22:35:28.786 10711 XTZ0000005 TE_004DE NMAN      1         1        6         6         92904  -536      83.85  155.13 -58.42 211.55 0.31  0.79  -0.33 0.41 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:206:22:35:28.786 2009:207:01:34:50.083 10711 XTZ0000005 TE_004DE NPNT      1         1        6         6         92904  -536      86.04  165.32 -60.28 222.01 0.28  0.78  -0.37 0.43 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2009:207:01:34:50.083 2009:207:01:35:00.334 10711 AA00000000 TE_004DE NMAN      1         0        6         6         75624  -536      86.04  165.32 -60.28 222.01 0.28  0.78  -0.37 0.43 clocking,pcad_mode,power_cmd,simpos             
2009:207:01:35:00.334 2009:207:01:36:49.259 10711 AA00000000 TE_004DE NMAN      1         0        6         6         75624  -536      87.30  165.32 -60.28 222.01 0.28  0.78  -0.37 0.43 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:207:01:36:49.259 2009:207:01:37:50.083 10711 AA00000000 TE_004DE NMAN      1         0        6         6         75624  -418      87.30  165.32 -60.28 222.01 0.28  0.78  -0.37 0.43 simfa_pos                                       
2009:207:01:37:50.083 2009:207:01:37:54.083 10930 AA00000000 TE_004DE NMAN      1         0        6         6         75624  -418      87.30  165.32 -60.28 222.01 0.28  0.78  -0.37 0.43 clocking,obsid,power_cmd                        
2009:207:01:37:54.083 2009:207:01:37:58.083 10930 AA00000000 TE_004DE NMAN      1         0        6         6         75624  -418      87.30  165.32 -60.28 222.01 0.28  0.78  -0.37 0.43 clocking,power_cmd                              
2009:207:01:37:58.083 2009:207:01:38:08.019 10930 WSPOW00000 TE_004DE NMAN      1         0        0         0         75624  -418      87.30  165.32 -60.28 222.01 0.28  0.78  -0.37 0.43 ccd_count,clocking,fep_count,power_cmd,vid_board
2009:207:01:38:08.019 2009:207:01:38:22.083 10930 WSPOW00000 TE_004DE NMAN      1         0        0         0         75624  -468      87.30  165.32 -60.28 222.01 0.28  0.78  -0.37 0.43 simfa_pos                                       
2009:207:01:38:22.083 2009:207:01:39:25.083 10930 WSPOW1EC3F TE_004DE NMAN      1         0        6         6         75624  -468      87.30  165.32 -60.28 222.01 0.28  0.78  -0.37 0.43 ccd_count,clocking,fep_count,power_cmd,vid_board
2009:207:01:39:25.083 2009:207:01:39:29.083 10930 WSPOW1EC3F TE_004F2 NMAN      1         0        6         6         75624  -468      87.30  165.32 -60.28 222.01 0.28  0.78  -0.37 0.43 si_mode                                         
2009:207:01:39:29.083 2009:207:01:39:46.669 10930 XTZ0000005 TE_004F2 NMAN      1         1        6         6         75624  -468      87.30  165.32 -60.28 222.01 0.28  0.78  -0.37 0.43 clocking,power_cmd                              
2009:207:01:39:46.669 2009:207:01:44:33.003 10930 XTZ0000005 TE_004F2 NMAN      1         1        6         6         75624  -468      93.51  173.02 -60.52 227.11 0.25  0.78  -0.37 0.44 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:207:01:44:33.003 2009:207:01:49:19.338 10930 XTZ0000005 TE_004F2 NMAN      1         1        6         6         75624  -468      106.18 199.06 -58.76 244.15 0.13  0.77  -0.39 0.49 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:207:01:49:19.338 2009:207:01:54:05.672 10930 XTZ0000005 TE_004F2 NMAN      1         1        6         6         75624  -468      122.09 229.99 -50.32 261.36 -0.04 0.74  -0.40 0.54 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:207:01:54:05.672 2009:207:01:58:52.007 10930 XTZ0000005 TE_004F2 NMAN      1         1        6         6         75624  -468      135.61 251.95 -38.39 268.63 -0.21 0.68  -0.40 0.58 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:207:01:58:52.007 2009:207:02:03:38.342 10930 XTZ0000005 TE_004F2 NMAN      1         1        6         6         75624  -468      142.55 263.94 -29.68 269.84 -0.32 0.63  -0.39 0.59 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:207:02:03:38.342 2009:208:01:11:18.091 10930 XTZ0000005 TE_004F2 NPNT      1         1        6         6         75624  -468      144.07 267.18 -27.15 269.79 -0.35 0.61  -0.38 0.59 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2009:208:01:11:18.091 2009:208:01:11:28.342 10930 AA00000000 TE_004F2 NMAN      1         0        6         6         75624  -468      144.07 267.18 -27.15 269.79 -0.35 0.61  -0.38 0.59 clocking,pcad_mode,power_cmd                    
2009:208:01:11:28.342 2009:208:01:14:18.091 10930 AA00000000 TE_004F2 NMAN      1         0        6         6         75624  -468      144.13 267.18 -27.15 269.79 -0.35 0.61  -0.38 0.59 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:01:14:18.091 2009:208:01:14:22.091 10084 AA00000000 TE_004F2 NMAN      1         0        6         6         75624  -468      144.13 267.18 -27.15 269.79 -0.35 0.61  -0.38 0.59 clocking,obsid,power_cmd                        
2009:208:01:14:22.091 2009:208:01:14:26.091 10084 AA00000000 TE_004F2 NMAN      1         0        6         6         75624  -468      144.13 267.18 -27.15 269.79 -0.35 0.61  -0.38 0.59 clocking,power_cmd                              
2009:208:01:14:26.091 2009:208:01:14:50.091 10084 WSPOW00000 TE_004F2 NMAN      1         0        0         0         75624  -468      144.13 267.18 -27.15 269.79 -0.35 0.61  -0.38 0.59 ccd_count,clocking,fep_count,power_cmd,vid_board
2009:208:01:14:50.091 2009:208:01:15:53.091 10084 WSPOW08002 TE_004F2 NMAN      1         0        1         1         75624  -468      144.13 267.18 -27.15 269.79 -0.35 0.61  -0.38 0.59 ccd_count,clocking,fep_count,power_cmd,vid_board
2009:208:01:15:53.091 2009:208:01:15:57.091 10084 WSPOW08002 TE_003C2 NMAN      1         0        1         1         75624  -468      144.13 267.18 -27.15 269.79 -0.35 0.61  -0.38 0.59 si_mode                                         
2009:208:01:15:57.091 2009:208:01:17:49.887 10084 XTZ0000005 TE_003C2 NMAN      1         1        1         1         75624  -468      144.13 267.18 -27.15 269.79 -0.35 0.61  -0.38 0.59 clocking,power_cmd                              
2009:208:01:17:49.887 2009:208:01:46:34.091 10084 XTZ0000005 TE_003C2 NPNT      1         1        1         1         75624  -468      145.10 269.22 -25.09 272.14 -0.36 0.59  -0.39 0.60 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2009:208:01:46:34.091 2009:208:01:46:44.342 10084 AA00000000 TE_003C2 NMAN      1         0        1         1         75624  -468      145.10 269.22 -25.09 272.14 -0.36 0.59  -0.39 0.60 clocking,pcad_mode,power_cmd                    
2009:208:01:46:44.342 2009:208:01:49:34.091 10084 AA00000000 TE_003C2 NMAN      1         0        1         1         75624  -468      143.43 269.22 -25.09 272.14 -0.36 0.59  -0.39 0.60 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:01:49:34.091 2009:208:01:49:38.091 10332 AA00000000 TE_003C2 NMAN      1         0        1         1         75624  -468      143.43 269.22 -25.09 272.14 -0.36 0.59  -0.39 0.60 clocking,obsid,power_cmd                        
2009:208:01:49:38.091 2009:208:01:49:42.091 10332 AA00000000 TE_003C2 NMAN      1         0        1         1         75624  -468      143.43 269.22 -25.09 272.14 -0.36 0.59  -0.39 0.60 clocking,power_cmd                              
2009:208:01:49:42.091 2009:208:01:50:06.091 10332 WSPOW00000 TE_003C2 NMAN      1         0        0         0         75624  -468      143.43 269.22 -25.09 272.14 -0.36 0.59  -0.39 0.60 ccd_count,clocking,fep_count,power_cmd,vid_board
2009:208:01:50:06.091 2009:208:01:51:09.091 10332 WSPOW1E01E TE_003C2 NMAN      1         0        4         4         75624  -468      143.43 269.22 -25.09 272.14 -0.36 0.59  -0.39 0.60 ccd_count,clocking,fep_count,power_cmd,vid_board
2009:208:01:51:09.091 2009:208:01:51:13.091 10332 WSPOW1E01E TE_005EC NMAN      1         0        4         4         75624  -468      143.43 269.22 -25.09 272.14 -0.36 0.59  -0.39 0.60 si_mode                                         
2009:208:01:51:13.091 2009:208:01:51:58.529 10332 XTZ0000005 TE_005EC NMAN      1         1        4         4         75624  -468      143.43 269.22 -25.09 272.14 -0.36 0.59  -0.39 0.60 clocking,power_cmd                              
2009:208:01:51:58.529 2009:208:01:57:12.716 10332 XTZ0000005 TE_005EC NMAN      1         1        4         4         75624  -468      135.63 265.72 -21.47 269.26 -0.38 0.60  -0.42 0.57 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:01:57:12.716 2009:208:02:02:26.903 10332 XTZ0000005 TE_005EC NMAN      1         1        4         4         75624  -468      120.63 255.61 -8.11  261.49 -0.43 0.63  -0.48 0.44 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:02:02:26.903 2009:208:02:07:41.090 10332 XTZ0000005 TE_005EC NMAN      1         1        4         4         75624  -468      103.08 244.72 11.59  254.76 -0.47 0.63  -0.55 0.26 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:02:07:41.090 2009:208:02:12:55.277 10332 XTZ0000005 TE_005EC NMAN      1         1        4         4         75624  -468      88.46  234.89 32.18  251.44 -0.50 0.62  -0.60 0.06 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:02:12:55.277 2009:208:02:18:09.465 10332 XTZ0000005 TE_005EC NMAN      1         1        4         4         75624  -468      80.90  226.67 47.49  251.59 0.51  -0.59 0.62  0.09 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:02:18:09.465 2009:208:05:09:09.215 10332 XTZ0000005 TE_005EC NPNT      1         1        4         4         75624  -468      79.29  223.76 51.95  252.31 0.51  -0.58 0.62  0.13 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2009:208:05:09:09.215 2009:208:05:09:19.466 10332 AA00000000 TE_005EC NMAN      1         0        4         4         75624  -468      79.29  223.76 51.95  252.31 0.51  -0.58 0.62  0.13 clocking,pcad_mode,power_cmd                    
2009:208:05:09:19.466 2009:208:05:12:09.215 10332 AA00000000 TE_005EC NMAN      1         0        4         4         75624  -468      79.90  223.76 51.95  252.31 0.51  -0.58 0.62  0.13 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:05:12:09.215 2009:208:05:12:13.215 10061 AA00000000 TE_005EC NMAN      1         0        4         4         75624  -468      79.90  223.76 51.95  252.31 0.51  -0.58 0.62  0.13 clocking,obsid,power_cmd                        
2009:208:05:12:13.215 2009:208:05:12:17.215 10061 AA00000000 TE_005EC NMAN      1         0        4         4         75624  -468      79.90  223.76 51.95  252.31 0.51  -0.58 0.62  0.13 clocking,power_cmd                              
2009:208:05:12:17.215 2009:208:05:12:41.215 10061 WSPOW00000 TE_005EC NMAN      1         0        0         0         75624  -468      79.90  223.76 51.95  252.31 0.51  -0.58 0.62  0.13 ccd_count,clocking,fep_count,power_cmd,vid_board
2009:208:05:12:41.215 2009:208:05:13:44.215 10061 WSPOW3F03F TE_005EC NMAN      1         0        6         6         75624  -468      79.90  223.76 51.95  252.31 0.51  -0.58 0.62  0.13 ccd_count,clocking,fep_count,power_cmd,vid_board
2009:208:05:13:44.215 2009:208:05:13:48.215 10061 WSPOW3F03F TE_007D0 NMAN      1         0        6         6         75624  -468      79.90  223.76 51.95  252.31 0.51  -0.58 0.62  0.13 si_mode                                         
2009:208:05:13:48.215 2009:208:05:14:19.368 10061 XTZ0000005 TE_007D0 NMAN      1         1        6         6         75624  -468      79.90  223.76 51.95  252.31 0.51  -0.58 0.62  0.13 clocking,power_cmd                              
2009:208:05:14:19.368 2009:208:05:19:19.271 10061 XTZ0000005 TE_007D0 NMAN      1         1        6         6         75624  -468      83.23  223.67 47.45  253.17 0.50  -0.59 0.63  0.10 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:05:19:19.271 2009:208:05:24:19.173 10061 XTZ0000005 TE_007D0 NMAN      1         1        6         6         75624  -468      90.46  223.99 31.95  255.69 -0.44 0.64  -0.63 0.02 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:05:24:19.173 2009:208:05:29:19.076 10061 XTZ0000005 TE_007D0 NMAN      1         1        6         6         75624  -468      99.96  225.57 9.92   259.03 -0.35 0.69  -0.61 0.18 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:05:29:19.076 2009:208:05:34:18.978 10061 XTZ0000005 TE_007D0 NMAN      1         1        6         6         75624  -468      109.58 228.45 -12.05 263.01 -0.24 0.71  -0.57 0.34 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:05:34:18.978 2009:208:05:39:18.880 10061 XTZ0000005 TE_007D0 NMAN      1         1        6         6         75624  -468      117.02 233.60 -33.62 268.96 -0.13 0.70  -0.51 0.49 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:05:39:18.880 2009:208:05:44:18.783 10061 XTZ0000005 TE_007D0 NMAN      1         1        6         6         75624  -468      120.46 240.27 -48.29 276.11 -0.04 0.68  -0.45 0.58 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:05:44:18.783 2009:208:11:25:33.434 10061 XTZ0000005 TE_007D0 NPNT      1         1        6         6         75624  -468      121.14 243.16 -52.41 279.12 -0.02 0.67  -0.43 0.60 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2009:208:11:25:33.434 2009:208:11:27:20.119 10061 AA00000000 TE_007D0 NMAN      1         0        6         6         -99616 -468      121.14 243.16 -52.41 279.12 -0.02 0.67  -0.43 0.60 clocking,pcad_mode,power_cmd,simpos             
2009:208:11:27:20.119 2009:208:11:28:33.434 10061 AA00000000 TE_007D0 NMAN      1         0        6         6         -99616 -468      120.96 243.16 -52.41 279.12 -0.02 0.67  -0.43 0.60 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:11:28:33.434 2009:208:11:31:09.868 56934 AA00000000 TE_007D0 NMAN      1         0        6         6         -99616 -468      120.96 243.16 -52.41 279.12 -0.02 0.67  -0.43 0.60 obsid                                           
2009:208:11:31:09.868 2009:208:11:31:13.868 56934 AA00000000 TE_007D0 NMAN      1         0        6         6         -99616 -468      120.96 243.16 -52.41 279.12 -0.02 0.67  -0.43 0.60 clocking,power_cmd                              
2009:208:11:31:13.868 2009:208:11:31:17.868 56934 AA00000000 TE_007D0 NMAN      1         0        6         6         -99616 -468      120.96 243.16 -52.41 279.12 -0.02 0.67  -0.43 0.60 clocking,power_cmd                              
2009:208:11:31:17.868 2009:208:11:31:20.119 56934 WSPOW00000 TE_007D0 NMAN      1         0        0         0         -99616 -468      120.96 243.16 -52.41 279.12 -0.02 0.67  -0.43 0.60 ccd_count,clocking,fep_count,power_cmd,vid_board
2009:208:11:31:20.119 2009:208:11:31:41.868 56934 WSPOW00000 TE_007D0 NPNT      1         0        0         0         -99616 -468      120.96 243.16 -52.41 279.12 -0.02 0.67  -0.43 0.60 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2009:208:11:31:41.868 2009:208:11:32:44.868 56934 WSPOW0CF3F TE_007D0 NPNT      1         0        6         6         -99616 -468      120.96 243.16 -52.41 279.12 -0.02 0.67  -0.43 0.60 ccd_count,clocking,fep_count,power_cmd,vid_board
2009:208:11:32:44.868 2009:208:11:32:48.868 56934 WSPOW0CF3F TE_00216 NPNT      1         0        6         6         -99616 -468      120.96 243.16 -52.41 279.12 -0.02 0.67  -0.43 0.60 si_mode                                         
2009:208:11:32:48.868 2009:208:11:35:39.868 56934 XTZ0000005 TE_00216 NPNT      1         1        6         6         -99616 -468      120.96 243.16 -52.41 279.12 -0.02 0.67  -0.43 0.60 clocking,power_cmd                              
2009:208:11:35:39.868 2009:208:11:35:50.119 56933 XTZ0000005 TE_00216 NMAN      1         1        6         6         -99616 -468      120.96 243.16 -52.41 279.12 -0.02 0.67  -0.43 0.60 obsid,pcad_mode                                 
2009:208:11:35:50.119 2009:208:11:40:46.946 56933 XTZ0000005 TE_00216 NMAN      1         1        6         6         -99616 -468      122.90 243.16 -52.41 279.12 -0.02 0.67  -0.43 0.60 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:11:40:46.946 2009:208:11:45:43.774 56933 XTZ0000005 TE_00216 NMAN      1         1        6         6         -99616 -468      131.58 248.87 -50.28 281.93 -0.05 0.66  -0.43 0.62 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:11:45:43.774 2009:208:11:50:40.601 56933 XTZ0000005 TE_00216 NMAN      1         1        6         6         -99616 -468      145.08 265.63 -41.95 288.39 -0.16 0.60  -0.41 0.67 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:11:50:40.601 2009:208:11:55:37.429 56933 XTZ0000005 TE_00216 NMAN      1         1        6         6         -99616 -468      153.78 279.35 -32.75 291.08 -0.26 0.53  -0.39 0.71 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:11:55:37.429 2009:208:14:14:49.868 56933 XTZ0000005 TE_00216 NPNT      1         1        6         6         -99616 -468      155.74 283.00 -30.00 291.32 -0.29 0.51  -0.38 0.72 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2009:208:14:14:49.868 2009:208:14:17:49.868 56933 AA00000000 TE_00216 NPNT      1         0        6         6         -99616 -468      155.74 283.00 -30.00 291.32 -0.29 0.51  -0.38 0.72 clocking,power_cmd                              
2009:208:14:17:49.868 2009:208:14:17:58.868 56933 AA00000000 TE_00216 NPNT      1         0        6         6         -99616 -468      155.74 283.00 -30.00 291.32 -0.29 0.51  -0.38 0.72 clocking,power_cmd                              
2009:208:14:17:58.868 2009:208:14:20:00.000 56933 WSVIDALLDN TE_00216 NPNT      0         0        6         6         -99616 -468      155.74 283.00 -30.00 291.32 -0.29 0.51  -0.38 0.72 power_cmd,vid_board                             
2009:208:14:20:00.000 2009:208:14:20:10.251 56932 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.74 283.00 -30.00 291.32 -0.29 0.51  -0.38 0.72 obsid,pcad_mode                                 
2009:208:14:20:10.251 2009:208:14:25:03.372 56932 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.64 283.00 -30.00 291.32 -0.29 0.51  -0.38 0.72 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:14:25:03.372 2009:208:14:29:56.494 56932 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.64 282.34 -28.32 287.03 -0.33 0.51  -0.38 0.70 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:14:29:56.494 2009:208:14:34:49.615 56932 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.66 281.19 -22.29 272.83 -0.43 0.54  -0.35 0.63 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:14:34:49.615 2009:208:14:39:42.737 56932 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.70 282.35 -13.47 253.21 -0.58 0.55  -0.30 0.52 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:14:39:42.737 2009:208:14:44:35.858 56932 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.77 286.42 -5.47  233.78 -0.70 0.55  -0.24 0.39 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:14:44:35.858 2009:208:14:49:28.980 56932 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.84 292.84 0.68   214.07 -0.80 0.53  -0.17 0.24 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:14:49:28.980 2009:208:14:54:22.101 56932 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.88 298.31 3.45   200.16 -0.85 0.50  -0.12 0.14 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:14:54:22.101 2009:208:15:14:19.792 56932 WSVIDALLDN TE_00216 NPNT      0         0        6         6         -99616 -468      155.89 300.00 4.00   196.09 -0.86 0.49  -0.10 0.10 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2009:208:15:14:19.792 2009:208:15:14:30.043 56931 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.89 300.00 4.00   196.09 -0.86 0.49  -0.10 0.10 obsid,pcad_mode                                 
2009:208:15:14:30.043 2009:208:15:19:18.683 56931 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.87 300.00 4.00   196.09 -0.86 0.49  -0.10 0.10 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:15:19:18.683 2009:208:15:24:07.323 56931 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.70 298.17 3.43   199.95 -0.85 0.50  -0.11 0.13 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:15:24:07.323 2009:208:15:28:55.963 56931 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      155.18 292.24 0.55   213.12 -0.80 0.53  -0.16 0.23 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:15:28:55.963 2009:208:15:33:44.603 56931 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      154.30 285.00 -5.94  231.93 -0.70 0.56  -0.23 0.38 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:15:33:44.603 2009:208:15:38:33.243 56931 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      153.23 280.10 -14.47 250.39 -0.57 0.58  -0.29 0.50 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:15:38:33.243 2009:208:15:43:21.883 56931 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      152.14 278.14 -24.09 269.07 -0.43 0.57  -0.34 0.62 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:15:43:21.883 2009:208:15:48:10.523 56931 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      151.18 279.78 -33.78 289.19 -0.27 0.54  -0.37 0.70 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:15:48:10.523 2009:208:15:52:59.163 56931 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      150.47 286.02 -42.26 312.38 -0.10 0.49  -0.40 0.77 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:15:52:59.163 2009:208:15:57:47.803 56931 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      150.10 297.32 -47.81 339.55 0.07  0.43  -0.41 0.81 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:15:57:47.803 2009:208:16:02:36.443 56931 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      149.99 307.09 -49.07 359.83 0.18  0.37  -0.40 0.81 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:16:02:36.443 2009:208:18:36:25.967 56931 WSVIDALLDN TE_00216 NPNT      0         0        6         6         -99616 -468      149.98 310.00 -49.00 5.77   0.22  0.36  -0.40 0.81 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2009:208:18:36:25.967 2009:208:18:36:36.218 56930 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      149.98 310.00 -49.00 5.77   0.22  0.36  -0.40 0.81 obsid,pcad_mode                                 
2009:208:18:36:36.218 2009:208:18:41:21.651 56930 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      149.96 310.00 -49.00 5.77   0.22  0.36  -0.40 0.81 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:18:41:21.651 2009:208:18:46:07.084 56930 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      149.85 313.35 -48.69 11.73  0.25  0.34  -0.40 0.82 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:18:46:07.084 2009:208:18:50:52.518 56930 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      149.45 323.97 -45.95 31.51  0.35  0.28  -0.37 0.81 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:18:50:52.518 2009:208:18:55:37.951 56930 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      148.71 335.18 -38.07 56.87  0.50  0.18  -0.33 0.78 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:18:55:37.951 2009:208:19:00:23.384 56930 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      147.74 340.65 -27.44 77.89  0.63  0.08  -0.27 0.72 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:19:00:23.384 2009:208:19:05:08.817 56930 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      146.70 341.47 -15.89 96.23  0.74  -0.03 -0.21 0.64 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:19:05:08.817 2009:208:19:09:54.251 56930 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      145.74 338.60 -4.66  113.76 0.83  -0.13 -0.13 0.53 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:19:09:54.251 2009:208:19:14:39.684 56930 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      144.96 332.49 5.17   131.82 0.88  -0.23 -0.06 0.41 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:19:14:39.684 2009:208:19:19:25.117 56930 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      144.51 323.54 12.45  151.04 0.91  -0.33 0.02  0.27 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:19:19:25.117 2009:208:19:24:10.550 56930 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      144.35 316.24 15.46  164.75 0.90  -0.38 0.07  0.17 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:19:24:10.550 2009:208:23:44:27.182 56930 WSVIDALLDN TE_00216 NPNT      0         0        6         6         -99616 -468      144.33 314.00 16.00  168.80 0.90  -0.40 0.09  0.14 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2009:208:23:44:27.182 2009:208:23:44:37.433 56929 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      144.33 314.00 16.00  168.80 0.90  -0.40 0.09  0.14 obsid,pcad_mode                                 
2009:208:23:44:37.433 2009:208:23:49:05.621 56929 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      144.73 314.00 16.00  168.80 0.90  -0.40 0.09  0.14 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:23:49:05.621 2009:208:23:53:33.810 56929 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      146.23 315.78 14.95  165.38 0.90  -0.39 0.07  0.17 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:23:53:33.810 2009:208:23:58:01.998 56929 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      148.57 321.37 10.56  153.90 0.91  -0.34 0.01  0.24 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:208:23:58:01.998 2009:209:00:02:30.186 56929 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -468      150.06 325.90 5.19   143.02 0.90  -0.29 -0.05 0.32 dec,pitch,q1,q2,q3,q4,ra,roll                   
2009:209:00:02:30.186 2009:209:00:07:48.935 56929 WSVIDALLDN TE_00216 NPNT      0         0        6         6         -99616 -468      150.38 327.00 3.50   140.00 0.90  -0.28 -0.07 0.34 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2009:209:00:07:48.935 2009:209:00:07:52.935 56928 AA00000000 TE_00216 NPNT      0         0        6         6         -99616 -468      150.38 327.00 3.50   140.00 0.90  -0.28 -0.07 0.34 clocking,obsid,power_cmd                        
