ccd_count clocking datestart             datestop              dec    fep_count hetg letg obsid pcad_mode pitch  power_cmd  q1    q2    q3    q4   ra     roll   si_mode  simfa_pos simpos trans_keys                                       vid_board
4         1        2010:132:14:23:44.309 2010:132:22:41:04.059 -73.36 4         RETR RETR 11983 NPNT      94.62  XTZ0000005 0.74  0.26  -0.54 0.30 12.86  145.58 TE_0055A -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
4         0        2010:132:22:41:04.059 2010:132:22:41:14.310 -73.36 4         RETR RETR 11983 NMAN      94.62  AA00000000 0.74  0.26  -0.54 0.30 12.86  145.58 TE_0055A -468      92904  clocking,pcad_mode,power_cmd,simpos              1        
4         0        2010:132:22:41:14.310 2010:132:22:43:03.235 -73.36 4         RETR RETR 11983 NMAN      97.01  AA00000000 0.74  0.26  -0.54 0.30 12.86  145.58 TE_0055A -468      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         0        2010:132:22:43:03.235 2010:132:22:44:04.059 -73.36 4         RETR RETR 11983 NMAN      97.01  AA00000000 0.74  0.26  -0.54 0.30 12.86  145.58 TE_0055A -536      92904  simfa_pos                                        1        
4         0        2010:132:22:44:04.059 2010:132:22:44:08.059 -73.36 4         RETR RETR 11834 NMAN      97.01  AA00000000 0.74  0.26  -0.54 0.30 12.86  145.58 TE_0055A -536      92904  clocking,obsid,power_cmd                         1        
4         0        2010:132:22:44:08.059 2010:132:22:44:12.059 -73.36 4         RETR RETR 11834 NMAN      97.01  AA00000000 0.74  0.26  -0.54 0.30 12.86  145.58 TE_0055A -536      92904  clocking,power_cmd                               1        
0         0        2010:132:22:44:12.059 2010:132:22:44:36.059 -73.36 0         RETR RETR 11834 NMAN      97.01  WSPOW00000 0.74  0.26  -0.54 0.30 12.86  145.58 TE_0055A -536      92904  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2010:132:22:44:36.059 2010:132:22:45:39.059 -73.36 6         RETR RETR 11834 NMAN      97.01  WSPOW0CF3F 0.74  0.26  -0.54 0.30 12.86  145.58 TE_0055A -536      92904  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2010:132:22:45:39.059 2010:132:22:45:43.059 -73.36 6         RETR RETR 11834 NMAN      97.01  WSPOW0CF3F 0.74  0.26  -0.54 0.30 12.86  145.58 TE_004DE -536      92904  si_mode                                          1        
6         1        2010:132:22:45:43.059 2010:132:22:46:29.141 -73.36 6         RETR RETR 11834 NMAN      97.01  XTZ0000005 0.74  0.26  -0.54 0.30 12.86  145.58 TE_004DE -536      92904  clocking,power_cmd                               1        
6         1        2010:132:22:46:29.141 2010:132:22:51:43.972 -78.25 6         RETR RETR 11834 NMAN      107.00 XTZ0000005 0.71  0.27  -0.57 0.31 8.86   140.67 TE_004DE -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2010:132:22:51:43.972 2010:132:22:56:58.803 -83.55 6         RETR RETR 11834 NMAN      122.48 XTZ0000005 0.60  0.29  -0.67 0.32 233.00 1.79   TE_004DE -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2010:132:22:56:58.803 2010:132:23:02:13.633 -67.04 6         RETR RETR 11834 NMAN      132.49 XTZ0000005 0.48  0.30  -0.76 0.33 214.16 339.87 TE_004DE -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2010:132:23:02:13.633 2010:133:01:57:15.059 -62.07 6         RETR RETR 11834 NPNT      134.74 XTZ0000005 0.44  0.30  -0.78 0.33 213.25 338.03 TE_004DE -536      92904  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
6         0        2010:133:01:57:15.059 2010:133:01:57:25.310 -62.07 6         RETR RETR 11834 NMAN      134.74 AA00000000 0.44  0.30  -0.78 0.33 213.25 338.03 TE_004DE -536      92904  clocking,pcad_mode,power_cmd                     1        
6         0        2010:133:01:57:25.310 2010:133:02:00:15.059 -62.07 6         RETR RETR 11834 NMAN      134.98 AA00000000 0.44  0.30  -0.78 0.33 213.25 338.03 TE_004DE -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         0        2010:133:02:00:15.059 2010:133:02:00:19.059 -62.07 6         RETR RETR 11843 NMAN      134.98 AA00000000 0.44  0.30  -0.78 0.33 213.25 338.03 TE_004DE -536      92904  clocking,obsid,power_cmd                         1        
6         0        2010:133:02:00:19.059 2010:133:02:00:23.059 -62.07 6         RETR RETR 11843 NMAN      134.98 AA00000000 0.44  0.30  -0.78 0.33 213.25 338.03 TE_004DE -536      92904  clocking,power_cmd                               1        
0         0        2010:133:02:00:23.059 2010:133:02:00:47.059 -62.07 0         RETR RETR 11843 NMAN      134.98 WSPOW00000 0.44  0.30  -0.78 0.33 213.25 338.03 TE_004DE -536      92904  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
