datestart             datestop              obsid power_cmd  si_mode  pcad_mode vid_board clocking fep_count ccd_count simpos simfa_pos pitch  ra     dec    roll   q1    q2    q3    q4   trans_keys                                      
2003:314:02:58:23.244 2003:314:02:58:27.244 60489 WSPOW0CF3F TE_00216 NMAN      1         0        6         6         -99616 -991      54.04  278.37 -10.55 283.31 -0.42 0.46  -0.47 0.63 si_mode                                         
2003:314:02:58:27.244 2003:314:02:58:39.337 60489 XTZ0000005 TE_00216 NMAN      1         1        6         6         -99616 -991      54.04  278.37 -10.55 283.31 -0.42 0.46  -0.47 0.63 clocking,power_cmd                              
2003:314:02:58:39.337 2003:314:03:03:20.180 60489 XTZ0000005 TE_00216 NMAN      1         1        6         6         -99616 -991      62.14  281.46 -8.04  283.88 -0.44 0.43  -0.46 0.64 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:314:03:03:20.180 2003:314:03:08:01.022 60489 XTZ0000005 TE_00216 NMAN      1         1        6         6         -99616 -991      78.12  291.95 0.85   284.78 -0.51 0.34  -0.45 0.65 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:314:03:08:01.022 2003:314:03:12:41.865 60489 XTZ0000005 TE_00216 NMAN      1         1        6         6         -99616 -991      97.47  308.00 14.22  283.00 -0.60 0.18  -0.41 0.66 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:314:03:12:41.865 2003:314:03:17:22.707 60489 XTZ0000005 TE_00216 NMAN      1         1        6         6         -99616 -991      113.45 325.90 26.50  277.05 -0.67 0.02  -0.36 0.65 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:314:03:17:22.707 2003:314:03:22:03.550 60489 XTZ0000005 TE_00216 NMAN      1         1        6         6         -99616 -991      121.54 339.68 33.32  270.38 -0.70 -0.08 -0.32 0.63 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:314:03:22:03.550 2003:314:05:32:28.244 60489 XTZ0000005 TE_00216 NPNT      1         1        6         6         -99616 -991      123.32 344.00 35.00  268.02 -0.71 -0.11 -0.31 0.63 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2003:314:05:32:28.244 2003:314:05:35:28.244 60489 AA00000000 TE_00216 NPNT      1         0        6         6         -99616 -991      123.32 344.00 35.00  268.02 -0.71 -0.11 -0.31 0.63 clocking,power_cmd                              
2003:314:05:35:28.244 2003:314:05:35:37.244 60489 AA00000000 TE_00216 NPNT      1         0        6         6         -99616 -991      123.32 344.00 35.00  268.02 -0.71 -0.11 -0.31 0.63 clocking,power_cmd                              
2003:314:05:35:37.244 2003:314:07:09:12.251 60489 WSVIDALLDN TE_00216 NPNT      0         0        6         6         -99616 -991      123.32 344.00 35.00  268.02 -0.71 -0.11 -0.31 0.63 power_cmd,vid_board                             
2003:314:07:09:12.251 2003:314:07:09:22.502 60489 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      123.32 344.00 35.00  268.02 -0.71 -0.11 -0.31 0.63 pcad_mode                                       
2003:314:07:09:22.502 2003:314:07:12:12.251 60489 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      123.72 344.00 35.00  268.02 -0.71 -0.11 -0.31 0.63 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:314:07:12:12.251 2003:314:07:14:49.000 60488 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      123.72 344.00 35.00  268.02 -0.71 -0.11 -0.31 0.63 obsid                                           
2003:314:07:14:49.000 2003:314:07:20:15.498 60488 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      126.04 345.15 30.72  270.74 -0.70 -0.10 -0.27 0.66 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:314:07:20:15.498 2003:314:07:25:41.997 60488 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      129.67 350.32 16.66  280.04 -0.64 -0.06 -0.16 0.75 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:314:07:25:41.997 2003:314:07:31:08.495 60488 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      132.01 357.48 3.59   290.17 -0.57 -0.01 -0.04 0.82 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:314:07:31:08.495 2003:314:12:45:49.504 60488 WSVIDALLDN TE_00216 NPNT      0         0        6         6         -99616 -991      132.52 0.00   -0.00  293.43 -0.55 0.00  0.00  0.84 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2003:314:12:45:49.504 2003:314:12:45:59.755 60488 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      132.52 0.00   -0.00  293.43 -0.55 0.00  0.00  0.84 pcad_mode                                       
2003:314:12:45:59.755 2003:314:12:48:49.504 60488 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      132.30 0.00   0.00   293.43 -0.55 0.00  0.00  0.84 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:314:12:48:49.504 2003:314:12:49:59.755 60487 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      132.30 0.00   0.00   293.43 -0.55 0.00  0.00  0.84 obsid                                           
2003:314:12:49:59.755 2003:314:15:54:19.504 60487 WSVIDALLDN TE_00216 NPNT      0         0        6         6         -99616 -991      132.30 0.00   0.00   293.43 -0.55 0.00  0.00  0.84 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2003:314:15:54:19.504 2003:314:15:54:23.504 60487 AA00000000 TE_00216 NPNT      0         0        6         6         -99616 -991      132.30 0.00   0.00   293.43 -0.55 0.00  0.00  0.84 clocking,power_cmd                              
2003:314:15:54:23.504 2003:314:15:54:27.504 60487 AA00000000 TE_00216 NPNT      0         0        6         6         -99616 -991      132.30 0.00   0.00   293.43 -0.55 0.00  0.00  0.84 clocking,power_cmd                              
2003:314:15:54:27.504 2003:314:15:54:51.504 60487 WSPOW00000 TE_00216 NPNT      1         0        0         0         -99616 -991      132.30 0.00   0.00   293.43 -0.55 0.00  0.00  0.84 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:314:15:54:51.504 2003:314:15:55:54.504 60487 WSPOW3F03F TE_00216 NPNT      1         0        6         6         -99616 -991      132.30 0.00   0.00   293.43 -0.55 0.00  0.00  0.84 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:314:15:55:54.504 2003:314:15:55:58.504 60487 WSPOW3F03F TE_0021C NPNT      1         0        6         6         -99616 -991      132.30 0.00   0.00   293.43 -0.55 0.00  0.00  0.84 si_mode                                         
2003:314:15:55:58.504 2003:314:18:40:59.504 60487 XTZ0000005 TE_0021C NPNT      1         1        6         6         -99616 -991      132.30 0.00   0.00   293.43 -0.55 0.00  0.00  0.84 clocking,power_cmd                              
2003:314:18:40:59.504 2003:314:18:41:09.755 60487 AA00000000 TE_0021C NMAN      1         0        6         6         -99616 -991      132.30 0.00   0.00   293.43 -0.55 0.00  0.00  0.84 clocking,pcad_mode,power_cmd                    
2003:314:18:41:09.755 2003:314:18:41:19.504 60487 AA00000000 TE_0021C NMAN      1         0        6         6         -99616 -991      129.33 0.00   0.00   293.43 -0.55 0.00  0.00  0.84 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:314:18:41:19.504 2003:314:18:43:59.504 60487 AA00000000 TE_0021C NMAN      1         0        6         6         75624  -991      129.33 0.00   0.00   293.43 -0.55 0.00  0.00  0.84 simpos                                          
2003:314:18:43:59.504 2003:314:18:44:03.504 5246  AA00000000 TE_0021C NMAN      1         0        6         6         75624  -991      129.33 0.00   0.00   293.43 -0.55 0.00  0.00  0.84 clocking,obsid,power_cmd                        
2003:314:18:44:03.504 2003:314:18:44:07.504 5246  AA00000000 TE_0021C NMAN      1         0        6         6         75624  -991      129.33 0.00   0.00   293.43 -0.55 0.00  0.00  0.84 clocking,power_cmd                              
2003:314:18:44:07.504 2003:314:18:44:31.504 5246  WSPOW00000 TE_0021C NMAN      1         0        0         0         75624  -991      129.33 0.00   0.00   293.43 -0.55 0.00  0.00  0.84 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:314:18:44:31.504 2003:314:18:45:34.504 5246  WSPOW0A03F TE_0021C NMAN      1         0        6         2         75624  -991      129.33 0.00   0.00   293.43 -0.55 0.00  0.00  0.84 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:314:18:45:34.504 2003:314:18:45:38.504 5246  WSPOW0A03F TE_005F4 NMAN      1         0        6         2         75624  -991      129.33 0.00   0.00   293.43 -0.55 0.00  0.00  0.84 si_mode                                         
2003:314:18:45:38.504 2003:314:18:46:36.733 5246  XTZ0000005 TE_005F4 NMAN      1         1        6         2         75624  -991      129.33 0.00   0.00   293.43 -0.55 0.00  0.00  0.84 clocking,power_cmd                              
2003:314:18:46:36.733 2003:314:18:49:08.200 5246  XTZ0000005 TE_005F4 NMAN      1         1        6         2         75624  -991      123.88 355.13 -2.44  293.56 -0.55 0.04  -0.02 0.84 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:314:18:49:08.200 2003:314:18:50:36.060 5246  XTZ0000005 TE_005F4 NMAN      1         1        6         2         75624  -418      123.88 355.13 -2.44  293.56 -0.55 0.04  -0.02 0.84 simfa_pos                                       
2003:314:18:50:36.060 2003:314:18:52:03.712 5246  XTZ0000005 TE_005F4 NMAN      1         1        6         2         75624  -468      123.88 355.13 -2.44  293.56 -0.55 0.04  -0.02 0.84 simfa_pos                                       
2003:314:18:52:03.712 2003:315:02:05:39.504 5246  XTZ0000005 TE_005F4 NPNT      1         1        6         2         75624  -468      121.16 350.24 -4.89  293.48 -0.54 0.08  -0.05 0.83 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2003:315:02:05:39.504 2003:315:02:05:49.755 5246  AA00000000 TE_005F4 NMAN      1         0        6         2         75624  -468      121.16 350.24 -4.89  293.48 -0.54 0.08  -0.05 0.83 clocking,pcad_mode,power_cmd                    
2003:315:02:05:49.755 2003:315:02:08:39.504 5246  AA00000000 TE_005F4 NMAN      1         0        6         2         75624  -468      120.53 350.24 -4.89  293.48 -0.54 0.08  -0.05 0.83 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:315:02:08:39.504 2003:315:02:08:43.504 4130  AA00000000 TE_005F4 NMAN      1         0        6         2         75624  -468      120.53 350.24 -4.89  293.48 -0.54 0.08  -0.05 0.83 clocking,obsid,power_cmd                        
2003:315:02:08:43.504 2003:315:02:08:47.504 4130  AA00000000 TE_005F4 NMAN      1         0        6         2         75624  -468      120.53 350.24 -4.89  293.48 -0.54 0.08  -0.05 0.83 clocking,power_cmd                              
2003:315:02:08:47.504 2003:315:02:09:11.504 4130  WSPOW00000 TE_005F4 NMAN      1         0        0         0         75624  -468      120.53 350.24 -4.89  293.48 -0.54 0.08  -0.05 0.83 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:315:02:09:11.504 2003:315:02:10:14.504 4130  WSPOW1803F TE_005F4 NMAN      1         0        6         2         75624  -468      120.53 350.24 -4.89  293.48 -0.54 0.08  -0.05 0.83 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:315:02:10:14.504 2003:315:02:10:18.504 4130  WSPOW1803F TE_0061E NMAN      1         0        6         2         75624  -468      120.53 350.24 -4.89  293.48 -0.54 0.08  -0.05 0.83 si_mode                                         
2003:315:02:10:18.504 2003:315:02:10:44.845 4130  XTZ0000005 TE_0061E NMAN      1         1        6         2         75624  -468      120.53 350.24 -4.89  293.48 -0.54 0.08  -0.05 0.83 clocking,power_cmd                              
2003:315:02:10:44.845 2003:315:02:15:39.935 4130  XTZ0000005 TE_0061E NMAN      1         1        6         2         75624  -468      118.89 348.10 -1.35  291.83 -0.56 0.07  -0.08 0.82 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:315:02:15:39.935 2003:315:02:20:35.026 4130  XTZ0000005 TE_0061E NMAN      1         1        6         2         75624  -468      115.27 341.42 11.26  287.07 -0.60 0.02  -0.19 0.78 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:315:02:20:35.026 2003:315:02:25:30.116 4130  XTZ0000005 TE_0061E NMAN      1         1        6         2         75624  -468      110.50 332.76 30.25  282.43 -0.64 -0.06 -0.34 0.69 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:315:02:25:30.116 2003:315:02:30:25.206 4130  XTZ0000005 TE_0061E NMAN      1         1        6         2         75624  -468      105.79 323.54 49.78  280.65 -0.65 -0.13 -0.47 0.58 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:315:02:30:25.206 2003:315:02:35:20.296 4130  XTZ0000005 TE_0061E NMAN      1         1        6         2         75624  -468      102.25 308.53 69.07  286.02 -0.64 -0.19 -0.59 0.44 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:315:02:35:20.296 2003:315:02:40:15.386 4130  XTZ0000005 TE_0061E NMAN      1         1        6         2         75624  -468      100.65 273.91 80.73  314.34 -0.62 -0.23 -0.66 0.34 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:315:02:40:15.386 2003:315:16:21:15.137 4130  XTZ0000005 TE_0061E NPNT      1         1        6         2         75624  -468      100.34 247.99 82.53  338.46 -0.62 -0.25 -0.68 0.31 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2003:315:16:21:15.137 2003:315:16:21:25.388 4130  AA00000000 TE_0061E NMAN      1         0        6         2         75624  -468      100.34 247.99 82.53  338.46 -0.62 -0.25 -0.68 0.31 clocking,pcad_mode,power_cmd                    
2003:315:16:21:25.388 2003:315:16:24:15.137 4130  AA00000000 TE_0061E NMAN      1         0        6         2         75624  -468      98.71  247.99 82.53  338.46 -0.62 -0.25 -0.68 0.31 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:315:16:24:15.137 2003:315:16:24:19.137 4542  AA00000000 TE_0061E NMAN      1         0        6         2         75624  -468      98.71  247.99 82.53  338.46 -0.62 -0.25 -0.68 0.31 clocking,obsid,power_cmd                        
2003:315:16:24:19.137 2003:315:16:24:23.137 4542  AA00000000 TE_0061E NMAN      1         0        6         2         75624  -468      98.71  247.99 82.53  338.46 -0.62 -0.25 -0.68 0.31 clocking,power_cmd                              
2003:315:16:24:23.137 2003:315:16:24:47.137 4542  WSPOW00000 TE_0061E NMAN      1         0        0         0         75624  -468      98.71  247.99 82.53  338.46 -0.62 -0.25 -0.68 0.31 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:315:16:24:47.137 2003:315:16:25:50.137 4542  WSPOW1C03F TE_0061E NMAN      1         0        6         3         75624  -468      98.71  247.99 82.53  338.46 -0.62 -0.25 -0.68 0.31 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:315:16:25:50.137 2003:315:16:25:54.137 4542  WSPOW1C03F TE_0062A NMAN      1         0        6         3         75624  -468      98.71  247.99 82.53  338.46 -0.62 -0.25 -0.68 0.31 si_mode                                         
2003:315:16:25:54.137 2003:315:16:26:08.903 4542  XTZ0000005 TE_0062A NMAN      1         1        6         3         75624  -468      98.71  247.99 82.53  338.46 -0.62 -0.25 -0.68 0.31 clocking,power_cmd                              
2003:315:16:26:08.903 2003:315:16:30:52.417 4542  XTZ0000005 TE_0062A NMAN      1         1        6         3         75624  -468      90.76  231.12 79.48  355.67 -0.59 -0.25 -0.70 0.31 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:315:16:30:52.417 2003:315:16:35:35.932 4542  XTZ0000005 TE_0062A NMAN      1         1        6         3         75624  -468      75.30  212.75 66.51  15.23  -0.49 -0.26 -0.77 0.30 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:315:16:35:35.932 2003:315:16:40:19.446 4542  XTZ0000005 TE_0062A NMAN      1         1        6         3         75624  -468      59.81  206.94 46.20  22.94  -0.33 -0.27 -0.86 0.29 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:315:16:40:19.446 2003:315:16:45:02.961 4542  XTZ0000005 TE_0062A NMAN      1         1        6         3         75624  -468      51.81  205.72 32.35  25.59  -0.22 -0.27 -0.90 0.27 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:315:16:45:02.961 2003:315:19:36:02.709 4542  XTZ0000005 TE_0062A NPNT      1         1        6         3         75624  -468      50.05  205.54 28.36  26.22  -0.18 -0.27 -0.91 0.26 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2003:315:19:36:02.709 2003:315:19:36:12.960 4542  AA00000000 TE_0062A NMAN      1         0        6         3         75624  -468      50.05  205.54 28.36  26.22  -0.18 -0.27 -0.91 0.26 clocking,pcad_mode,power_cmd                    
2003:315:19:36:12.960 2003:315:19:39:02.709 4542  AA00000000 TE_0062A NMAN      1         0        6         3         75624  -468      50.04  205.54 28.36  26.22  -0.18 -0.27 -0.91 0.26 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:315:19:39:02.709 2003:315:19:39:06.709 4917  AA00000000 TE_0062A NMAN      1         0        6         3         75624  -468      50.04  205.54 28.36  26.22  -0.18 -0.27 -0.91 0.26 clocking,obsid,power_cmd                        
2003:315:19:39:06.709 2003:315:19:39:10.709 4917  AA00000000 TE_0062A NMAN      1         0        6         3         75624  -468      50.04  205.54 28.36  26.22  -0.18 -0.27 -0.91 0.26 clocking,power_cmd                              
2003:315:19:39:10.709 2003:315:19:39:34.709 4917  WSPOW00000 TE_0062A NMAN      1         0        0         0         75624  -468      50.04  205.54 28.36  26.22  -0.18 -0.27 -0.91 0.26 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:315:19:39:34.709 2003:315:19:40:35.887 4917  WSPOW0803F TE_0062A NMAN      1         0        6         1         75624  -468      50.04  205.54 28.36  26.22  -0.18 -0.27 -0.91 0.26 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:315:19:40:35.887 2003:315:19:40:37.709 4917  WSPOW0803F TE_0062A NMAN      1         0        6         1         75624  -468      49.66  203.06 27.00  29.60  -0.17 -0.29 -0.91 0.25 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:315:19:40:37.709 2003:315:19:40:41.709 4917  WSPOW0803F TE_003C4 NMAN      1         0        6         1         75624  -468      49.66  203.06 27.00  29.60  -0.17 -0.29 -0.91 0.25 si_mode                                         
2003:315:19:40:41.709 2003:315:19:44:58.813 4917  XTZ0000005 TE_003C4 NMAN      1         1        6         1         75624  -468      49.66  203.06 27.00  29.60  -0.17 -0.29 -0.91 0.25 clocking,power_cmd                              
2003:315:19:44:58.813 2003:315:19:49:21.740 4917  XTZ0000005 TE_003C4 NMAN      1         1        6         1         75624  -468      49.06  195.39 21.33  40.54  -0.13 -0.36 -0.90 0.19 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:315:19:49:21.740 2003:315:19:53:44.667 4917  XTZ0000005 TE_003C4 NMAN      1         1        6         1         75624  -468      48.68  189.22 14.50  50.24  -0.08 -0.43 -0.89 0.13 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:315:19:53:44.667 2003:315:21:27:22.709 4917  XTZ0000005 TE_003C4 NPNT      1         1        6         1         75624  -468      48.59  187.71 12.37  52.81  -0.07 -0.45 -0.89 0.11 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2003:315:21:27:22.709 2003:315:21:27:32.960 4917  AA00000000 TE_003C4 NMAN      1         0        6         1         75624  -468      48.59  187.71 12.37  52.81  -0.07 -0.45 -0.89 0.11 clocking,pcad_mode,power_cmd                    
2003:315:21:27:32.960 2003:315:21:30:22.709 4917  AA00000000 TE_003C4 NMAN      1         0        6         1         75624  -468      49.30  187.71 12.37  52.81  -0.07 -0.45 -0.89 0.11 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:315:21:30:22.709 2003:315:21:30:26.709 5193  AA00000000 TE_003C4 NMAN      1         0        6         1         75624  -468      49.30  187.71 12.37  52.81  -0.07 -0.45 -0.89 0.11 clocking,obsid,power_cmd                        
2003:315:21:30:26.709 2003:315:21:30:30.709 5193  AA00000000 TE_003C4 NMAN      1         0        6         1         75624  -468      49.30  187.71 12.37  52.81  -0.07 -0.45 -0.89 0.11 clocking,power_cmd                              
2003:315:21:30:30.709 2003:315:21:30:54.709 5193  WSPOW00000 TE_003C4 NMAN      1         0        0         0         75624  -468      49.30  187.71 12.37  52.81  -0.07 -0.45 -0.89 0.11 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:315:21:30:54.709 2003:315:21:31:57.709 5193  WSPOW0CE3F TE_003C4 NMAN      1         0        6         5         75624  -468      49.30  187.71 12.37  52.81  -0.07 -0.45 -0.89 0.11 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:315:21:31:57.709 2003:315:21:32:01.709 5193  WSPOW0CE3F TE_00656 NMAN      1         0        6         5         75624  -468      49.30  187.71 12.37  52.81  -0.07 -0.45 -0.89 0.11 si_mode                                         
2003:315:21:32:01.709 2003:315:21:32:09.904 5193  XTZ0000005 TE_00656 NMAN      1         1        6         5         75624  -468      49.30  187.71 12.37  52.81  -0.07 -0.45 -0.89 0.11 clocking,power_cmd                              
2003:315:21:32:09.904 2003:315:21:36:46.848 5193  XTZ0000005 TE_00656 NMAN      1         1        6         5         75624  -468      52.28  184.83 10.62  55.30  -0.06 -0.47 -0.88 0.08 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:315:21:36:46.848 2003:315:21:41:23.793 5193  XTZ0000005 TE_00656 NMAN      1         1        6         5         75624  -468      58.24  175.55 3.64   63.14  0.05  0.52  0.85  0.02 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:315:21:41:23.793 2003:315:21:46:00.737 5193  XTZ0000005 TE_00656 NMAN      1         1        6         5         75624  -468      64.18  163.47 -8.80  72.65  0.02  0.59  0.79  0.16 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:315:21:46:00.737 2003:315:21:50:37.681 5193  XTZ0000005 TE_00656 NMAN      1         1        6         5         75624  -468      67.13  156.33 -18.04 77.67  0.01  0.63  0.73  0.25 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:315:21:50:37.681 2003:316:02:02:02.709 5193  XTZ0000005 TE_00656 NPNT      1         1        6         5         75624  -468      67.77  154.36 -20.80 78.93  0.00  0.64  0.71  0.28 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2003:316:02:02:02.709 2003:316:02:02:12.960 5193  AA00000000 TE_00656 NMAN      1         0        6         5         75624  -468      67.77  154.36 -20.80 78.93  0.00  0.64  0.71  0.28 clocking,pcad_mode,power_cmd                    
2003:316:02:02:12.960 2003:316:02:05:02.709 5193  AA00000000 TE_00656 NMAN      1         0        6         5         75624  -468      67.33  154.36 -20.80 78.93  0.00  0.64  0.71  0.28 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:316:02:05:02.709 2003:316:02:05:06.709 4480  AA00000000 TE_00656 NMAN      1         0        6         5         75624  -468      67.33  154.36 -20.80 78.93  0.00  0.64  0.71  0.28 clocking,obsid,power_cmd                        
2003:316:02:05:06.709 2003:316:02:05:10.709 4480  AA00000000 TE_00656 NMAN      1         0        6         5         75624  -468      67.33  154.36 -20.80 78.93  0.00  0.64  0.71  0.28 clocking,power_cmd                              
2003:316:02:05:10.709 2003:316:02:05:34.709 4480  WSPOW00000 TE_00656 NMAN      1         0        0         0         75624  -468      67.33  154.36 -20.80 78.93  0.00  0.64  0.71  0.28 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:316:02:05:34.709 2003:316:02:06:37.709 4480  WSPOW1EC3F TE_00656 NMAN      1         0        6         6         75624  -468      67.33  154.36 -20.80 78.93  0.00  0.64  0.71  0.28 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:316:02:06:37.709 2003:316:02:06:41.709 4480  WSPOW1EC3F TE_002A2 NMAN      1         0        6         6         75624  -468      67.33  154.36 -20.80 78.93  0.00  0.64  0.71  0.28 si_mode                                         
2003:316:02:06:41.709 2003:316:02:07:22.659 4480  XTZ0000005 TE_002A2 NMAN      1         1        6         6         75624  -468      67.33  154.36 -20.80 78.93  0.00  0.64  0.71  0.28 clocking,power_cmd                              
2003:316:02:07:22.659 2003:316:02:12:32.358 4480  XTZ0000005 TE_002A2 NMAN      1         1        6         6         75624  -468      64.55  154.84 -25.03 81.56  -0.02 0.66  0.69  0.30 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:316:02:12:32.358 2003:316:02:17:42.057 4480  XTZ0000005 TE_002A2 NMAN      1         1        6         6         75624  -468      59.16  158.52 -39.27 91.97  -0.10 0.71  0.60  0.36 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:316:02:17:42.057 2003:316:02:22:51.756 4480  XTZ0000005 TE_002A2 NMAN      1         1        6         6         75624  -468      53.74  173.02 -56.95 114.59 -0.21 0.75  0.45  0.43 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:316:02:22:51.756 2003:316:02:28:01.455 4480  XTZ0000005 TE_002A2 NMAN      1         1        6         6         75624  -468      50.94  198.04 -65.39 145.07 -0.29 0.77  0.33  0.47 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:316:02:28:01.455 2003:316:10:35:52.205 4480  XTZ0000005 TE_002A2 NPNT      1         1        6         6         75624  -468      50.34  208.17 -66.38 156.78 -0.31 0.77  0.29  0.48 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2003:316:10:35:52.205 2003:316:10:36:02.456 4480  AA00000000 TE_002A2 NMAN      1         0        6         6         75624  -468      50.34  208.17 -66.38 156.78 -0.31 0.77  0.29  0.48 clocking,pcad_mode,power_cmd                    
2003:316:10:36:02.456 2003:316:10:38:52.205 4480  AA00000000 TE_002A2 NMAN      1         0        6         6         75624  -468      52.49  208.17 -66.38 156.78 -0.31 0.77  0.29  0.48 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:316:10:38:52.205 2003:316:10:38:56.205 4538  AA00000000 TE_002A2 NMAN      1         0        6         6         75624  -468      52.49  208.17 -66.38 156.78 -0.31 0.77  0.29  0.48 clocking,obsid,power_cmd                        
2003:316:10:38:56.205 2003:316:10:39:00.205 4538  AA00000000 TE_002A2 NMAN      1         0        6         6         75624  -468      52.49  208.17 -66.38 156.78 -0.31 0.77  0.29  0.48 clocking,power_cmd                              
2003:316:10:39:00.205 2003:316:10:39:24.205 4538  WSPOW00000 TE_002A2 NMAN      1         0        0         0         75624  -468      52.49  208.17 -66.38 156.78 -0.31 0.77  0.29  0.48 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:316:10:39:24.205 2003:316:10:40:27.205 4538  WSPOW1EC3F TE_002A2 NMAN      1         0        6         6         75624  -468      52.49  208.17 -66.38 156.78 -0.31 0.77  0.29  0.48 ccd_count,clocking,fep_count,power_cmd,vid_board
2003:316:10:40:27.205 2003:316:10:40:31.205 4538  WSPOW1EC3F TE_003DE NMAN      1         0        6         6         75624  -468      52.49  208.17 -66.38 156.78 -0.31 0.77  0.29  0.48 si_mode                                         
2003:316:10:40:31.205 2003:316:10:40:56.496 4538  XTZ0000005 TE_003DE NMAN      1         1        6         6         75624  -468      52.49  208.17 -66.38 156.78 -0.31 0.77  0.29  0.48 clocking,power_cmd                              
2003:316:10:40:56.496 2003:316:10:45:50.537 4538  XTZ0000005 TE_003DE NMAN      1         1        6         6         75624  -468      62.19  202.55 -70.23 151.43 -0.29 0.75  0.31  0.51 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:316:10:45:50.537 2003:316:10:50:44.577 4538  XTZ0000005 TE_003DE NMAN      1         1        6         6         75624  -468      77.21  153.81 -79.69 103.64 -0.25 0.68  0.35  0.60 dec,pitch,q1,q2,q3,q4,ra,roll                   
2003:316:10:50:44.577 2003:316:10:55:38.617 4538  XTZ0000005 TE_003DE NMAN      1         1        6         6         75624  -468      86.90  89.82  -73.54 40.60  -0.20 0.59  0.38  0.68 dec,pitch,q1,q2,q3,q4,ra,roll                   
