ccd_count clocking datestart             datestop              dec    fep_count hetg letg obsid pcad_mode pitch  power_cmd  q1    q2    q3    q4   ra     roll   si_mode  simfa_pos simpos trans_keys                                       vid_board
0         0        2008:341:10:52:19.110 2008:341:10:52:29.046 -0.06  0         RETR RETR 10825 NMAN      146.16 WSPOW00000 -0.34 -0.16 0.39  0.84 49.20  315.80 TE_0064E -418      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
0         0        2008:341:10:52:29.046 2008:341:10:52:43.110 -0.06  0         RETR RETR 10825 NMAN      146.16 WSPOW00000 -0.34 -0.16 0.39  0.84 49.20  315.80 TE_0064E -468      75624  simfa_pos                                        1        
6         0        2008:341:10:52:43.110 2008:341:10:53:46.110 -0.06  6         RETR RETR 10825 NMAN      146.16 WSPOW1EC3F -0.34 -0.16 0.39  0.84 49.20  315.80 TE_0064E -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2008:341:10:53:46.110 2008:341:10:53:50.110 -0.06  6         RETR RETR 10825 NMAN      146.16 WSPOW1EC3F -0.34 -0.16 0.39  0.84 49.20  315.80 TE_004A4 -468      75624  si_mode                                          1        
6         1        2008:341:10:53:50.110 2008:341:10:54:01.821 -0.06  6         RETR RETR 10825 NMAN      146.16 XTZ0000005 -0.34 -0.16 0.39  0.84 49.20  315.80 TE_004A4 -468      75624  clocking,power_cmd                               1        
6         1        2008:341:10:54:01.821 2008:341:10:58:42.281 0.15   6         RETR RETR 10825 NMAN      140.59 XTZ0000005 -0.36 -0.15 0.36  0.85 45.72  313.96 TE_004A4 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2008:341:10:58:42.281 2008:341:11:03:22.741 1.73   6         RETR RETR 10825 NMAN      129.34 XTZ0000005 -0.42 -0.14 0.25  0.86 33.71  307.76 TE_004A4 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2008:341:11:03:22.741 2008:341:11:08:03.201 6.45   6         RETR RETR 10825 NMAN      115.80 XTZ0000005 -0.49 -0.12 0.09  0.86 15.96  299.31 TE_004A4 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2008:341:11:08:03.201 2008:341:11:12:43.662 13.48  6         RETR RETR 10825 NMAN      105.00 XTZ0000005 -0.55 -0.09 -0.07 0.83 358.78 292.59 TE_004A4 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2008:341:11:12:43.662 2008:341:11:17:24.122 19.07  6         RETR RETR 10825 NMAN      99.76  XTZ0000005 -0.58 -0.07 -0.18 0.79 347.58 289.34 TE_004A4 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2008:341:11:17:24.122 2008:341:12:41:43.872 20.78  6         RETR RETR 10825 NPNT      98.64  XTZ0000005 -0.59 -0.07 -0.21 0.78 344.34 288.61 TE_004A4 -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
6         0        2008:341:12:41:43.872 2008:341:12:43:44.370 20.78  6         RETR RETR 10825 NMAN      98.64  AA00000000 -0.59 -0.07 -0.21 0.78 344.34 288.61 TE_004A4 -468      -50504 clocking,pcad_mode,power_cmd,simpos              1        
6         0        2008:341:12:43:44.370 2008:341:12:44:43.872 20.78  6         RETR RETR 10825 NMAN      98.58  AA00000000 -0.59 -0.07 -0.21 0.78 344.34 288.61 TE_004A4 -468      -50504 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         0        2008:341:12:44:43.872 2008:341:12:46:12.759 20.78  6         RETR RETR 10826 NMAN      98.58  AA00000000 -0.59 -0.07 -0.21 0.78 344.34 288.61 TE_004A4 -468      -50504 obsid                                            1        
6         0        2008:341:12:46:12.759 2008:341:12:46:34.119 20.78  6         RETR RETR 10826 NMAN      98.58  AA00000000 -0.59 -0.07 -0.21 0.78 344.34 288.61 TE_004A4 -716      -50504 simfa_pos                                        1        
6         0        2008:341:12:46:34.119 2008:341:12:47:44.370 20.78  6         RETR RETR 10826 NMAN      98.58  AA00000000 -0.59 -0.07 -0.21 0.78 344.34 288.61 TE_004A4 -716      -50504 clocking,power_cmd                               1        
6         0        2008:341:12:47:44.370 2008:341:12:49:37.119 20.78  6         RETR RETR 10826 NPNT      98.58  AA00000000 -0.59 -0.07 -0.21 0.78 344.34 288.61 TE_004A4 -716      -50504 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
6         0        2008:341:12:49:37.119 2008:341:12:49:41.119 20.78  6         RETR RETR 10826 NPNT      98.58  AA00000000 -0.59 -0.07 -0.21 0.78 344.34 288.61 TE_004A4 -716      -50504 clocking,power_cmd                               1        
0         0        2008:341:12:49:41.119 2008:341:12:50:05.119 20.78  0         RETR RETR 10826 NPNT      98.58  WSPOW00000 -0.59 -0.07 -0.21 0.78 344.34 288.61 TE_004A4 -716      -50504 ccd_count,clocking,fep_count,power_cmd,vid_board 1        
5         0        2008:341:12:50:05.119 2008:341:12:51:08.119 20.78  5         RETR RETR 10826 NPNT      98.58  WSPOW08F3E -0.59 -0.07 -0.21 0.78 344.34 288.61 TE_004A4 -716      -50504 ccd_count,clocking,fep_count,power_cmd,vid_board 1        
5         0        2008:341:12:51:08.119 2008:341:12:51:12.119 20.78  5         RETR RETR 10826 NPNT      98.58  WSPOW08F3E -0.59 -0.07 -0.21 0.78 344.34 288.61 TE_00452 -716      -50504 si_mode                                          1        
5         1        2008:341:12:51:12.119 2008:341:14:09:04.119 20.78  5         RETR RETR 10826 NPNT      98.58  XTZ0000005 -0.59 -0.07 -0.21 0.78 344.34 288.61 TE_00452 -716      -50504 clocking,power_cmd                               1        
5         0        2008:341:14:09:04.119 2008:341:14:12:04.119 20.78  5         RETR RETR 10826 NPNT      98.58  AA00000000 -0.59 -0.07 -0.21 0.78 344.34 288.61 TE_00452 -716      -50504 clocking,power_cmd                               1        
5         0        2008:341:14:12:04.119 2008:341:14:12:14.370 20.78  5         RETR RETR 10712 NMAN      98.58  AA00000000 -0.59 -0.07 -0.21 0.78 344.34 288.61 TE_00452 -716      92904  obsid,pcad_mode,simpos                           1        
