datestart             datestop              obsid power_cmd  si_mode  pcad_mode vid_board clocking fep_count ccd_count simpos simfa_pos pitch  ra     dec    roll   q1    q2    q3    q4   trans_keys                                      
2010:141:23:35:54.120 2010:141:23:40:48.723 11610 AA00000000 TE_004A5 NMAN      1         0        6         6         75624  -468      55.10  358.84 25.61  96.39  0.73  -0.16 0.16  0.65 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:23:40:48.723 2010:141:23:45:43.327 11610 AA00000000 TE_004A5 NMAN      1         0        6         6         75624  -468      55.56  2.81   7.83   107.86 0.81  -0.02 0.07  0.59 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:23:45:43.327 2010:141:23:50:37.930 11610 AA00000000 TE_004A5 NMAN      1         0        6         6         75624  -468      56.01  10.24  -8.77  120.53 0.86  0.12  -0.02 0.50 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:23:50:37.930 2010:141:23:55:32.534 11610 AA00000000 TE_004A5 NMAN      1         0        6         6         75624  -468      56.39  21.97  -23.05 136.40 0.88  0.25  -0.11 0.39 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:23:55:32.534 2010:142:00:00:27.138 11610 AA00000000 TE_004A5 NMAN      1         0        6         6         75624  -468      56.63  39.20  -33.09 157.21 0.87  0.37  -0.20 0.27 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:00:00:27.138 2010:142:00:05:21.741 11610 AA00000000 TE_004A5 NMAN      1         0        6         6         75624  -468      56.73  60.87  -36.36 182.21 0.82  0.48  -0.28 0.14 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:00:05:21.741 2010:142:00:05:40.098 11610 AA00000000 TE_004A5 NMAN      1         0        6         6         75624  -468      56.73  75.89  -33.99 199.52 0.77  0.54  -0.33 0.05 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:00:05:40.098 2010:142:00:05:44.098 11610 AA00000000 TE_004A5 NMAN      1         0        6         6         75624  -468      56.73  75.89  -33.99 199.52 0.77  0.54  -0.33 0.05 clocking,power_cmd                              
2010:142:00:05:44.098 2010:142:00:05:48.098 11610 AA00000000 TE_004A5 NMAN      1         0        6         6         75624  -468      56.73  75.89  -33.99 199.52 0.77  0.54  -0.33 0.05 clocking,power_cmd                              
2010:142:00:05:48.098 2010:142:00:06:12.098 11610 WSPOW00000 TE_004A5 NMAN      1         0        0         0         75624  -468      56.73  75.89  -33.99 199.52 0.77  0.54  -0.33 0.05 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:142:00:06:12.098 2010:142:00:07:15.098 11610 WSPOW08002 TE_004A5 NMAN      1         0        1         1         75624  -468      56.73  75.89  -33.99 199.52 0.77  0.54  -0.33 0.05 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:142:00:07:15.098 2010:142:00:10:16.345 11610 XCZ0000005 TE_004A5 NMAN      1         1        1         1         75624  -468      56.73  75.89  -33.99 199.52 0.77  0.54  -0.33 0.05 clocking,power_cmd                              
2010:142:00:10:16.345 2010:142:03:01:16.098 11610 XCZ0000005 TE_004A5 NPNT      1         1        1         1         75624  -468      56.72  79.91  -32.64 204.22 0.76  0.56  -0.34 0.02 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:142:03:01:16.098 2010:142:03:01:26.349 11610 AA00000000 TE_004A5 NMAN      1         0        1         1         75624  -468      56.72  79.91  -32.64 204.22 0.76  0.56  -0.34 0.02 clocking,pcad_mode,power_cmd                    
2010:142:03:01:26.349 2010:142:03:04:16.098 11610 AA00000000 TE_004A5 NMAN      1         0        1         1         75624  -468      58.13  79.91  -32.64 204.22 0.76  0.56  -0.34 0.02 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:03:04:16.098 2010:142:03:05:59.207 11984 AA00000000 TE_004A5 NMAN      1         0        1         1         75624  -468      58.13  79.91  -32.64 204.22 0.76  0.56  -0.34 0.02 obsid                                           
2010:142:03:05:59.207 2010:142:03:06:33.386 11984 AA00000000 TE_004A5 NMAN      1         0        1         1         75624  -468      64.64  78.66  -36.16 203.03 0.76  0.54  -0.36 0.05 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:03:06:33.386 2010:142:03:06:37.386 11984 AA00000000 TE_004A5 NMAN      1         0        1         1         75624  -468      64.64  78.66  -36.16 203.03 0.76  0.54  -0.36 0.05 clocking,power_cmd                              
2010:142:03:06:37.386 2010:142:03:06:41.386 11984 AA00000000 TE_004A5 NMAN      1         0        1         1         75624  -468      64.64  78.66  -36.16 203.03 0.76  0.54  -0.36 0.05 clocking,power_cmd                              
2010:142:03:06:41.386 2010:142:03:07:05.386 11984 WSPOW00000 TE_004A5 NMAN      1         0        0         0         75624  -468      64.64  78.66  -36.16 203.03 0.76  0.54  -0.36 0.05 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:142:03:07:05.386 2010:142:03:08:08.386 11984 WSPOW0CC1E TE_004A5 NMAN      1         0        4         4         75624  -468      64.64  78.66  -36.16 203.03 0.76  0.54  -0.36 0.05 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:142:03:08:08.386 2010:142:03:08:12.386 11984 WSPOW0CC1E TE_0055A NMAN      1         0        4         4         75624  -468      64.64  78.66  -36.16 203.03 0.76  0.54  -0.36 0.05 si_mode                                         
2010:142:03:08:12.386 2010:142:03:10:32.065 11984 XTZ0000005 TE_0055A NMAN      1         1        4         4         75624  -468      64.64  78.66  -36.16 203.03 0.76  0.54  -0.36 0.05 clocking,power_cmd                              
2010:142:03:10:32.065 2010:142:03:15:04.922 11984 XTZ0000005 TE_0055A NMAN      1         1        4         4         75624  -468      77.54  72.79  -48.25 197.41 0.76  0.49  -0.41 0.13 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:03:15:04.922 2010:142:03:19:37.780 11984 XTZ0000005 TE_0055A NMAN      1         1        4         4         75624  -468      90.45  54.31  -64.93 179.26 0.75  0.39  -0.48 0.25 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:03:19:37.780 2010:142:03:24:10.638 11984 XTZ0000005 TE_0055A NMAN      1         1        4         4         75624  -468      96.99  25.01  -72.46 150.17 0.73  0.32  -0.51 0.33 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:03:24:10.638 2010:142:09:13:34.709 11984 XTZ0000005 TE_0055A NPNT      1         1        4         4         75624  -468      98.43  12.86  -73.36 138.07 0.72  0.30  -0.52 0.35 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:142:09:13:34.709 2010:142:09:16:34.709 11984 AA00000000 TE_0055A NMAN      1         0        4         4         -99616 -468      98.43  12.86  -73.36 138.07 0.72  0.30  -0.52 0.35 clocking,pcad_mode,power_cmd,simpos             
2010:142:09:16:34.709 2010:142:09:16:48.254 56246 AA00000000 TE_0055A NMAN      1         0        4         4         -99616 -468      98.43  12.86  -73.36 138.07 0.72  0.30  -0.52 0.35 obsid                                           
2010:142:09:16:48.254 2010:142:09:19:11.143 56246 AA00000000 TE_0055A NMAN      1         0        4         4         -99616 -468      98.52  12.86  -73.36 138.07 0.72  0.30  -0.52 0.35 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:09:19:11.143 2010:142:09:20:38.003 56246 AA00000000 TE_0055A NMAN      1         0        4         4         -99616 -991      98.52  12.86  -73.36 138.07 0.72  0.30  -0.52 0.35 simfa_pos                                       
2010:142:09:20:38.003 2010:142:09:20:42.003 56246 AA00000000 TE_0055A NMAN      1         0        4         4         -99616 -991      98.52  12.86  -73.36 138.07 0.72  0.30  -0.52 0.35 clocking,power_cmd                              
2010:142:09:20:42.003 2010:142:09:20:46.003 56246 AA00000000 TE_0055A NMAN      1         0        4         4         -99616 -991      98.52  12.86  -73.36 138.07 0.72  0.30  -0.52 0.35 clocking,power_cmd                              
2010:142:09:20:46.003 2010:142:09:20:48.254 56246 WSPOW00000 TE_0055A NMAN      1         0        0         0         -99616 -991      98.52  12.86  -73.36 138.07 0.72  0.30  -0.52 0.35 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:142:09:20:48.254 2010:142:09:21:10.003 56246 WSPOW00000 TE_0055A NPNT      1         0        0         0         -99616 -991      98.52  12.86  -73.36 138.07 0.72  0.30  -0.52 0.35 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:142:09:21:10.003 2010:142:09:22:13.003 56246 WSPOW0CF3F TE_0055A NPNT      1         0        6         6         -99616 -991      98.52  12.86  -73.36 138.07 0.72  0.30  -0.52 0.35 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:142:09:22:13.003 2010:142:09:22:17.003 56246 WSPOW0CF3F TE_00216 NPNT      1         0        6         6         -99616 -991      98.52  12.86  -73.36 138.07 0.72  0.30  -0.52 0.35 si_mode                                         
2010:142:09:22:17.003 2010:142:09:25:08.003 56246 XTZ0000005 TE_00216 NPNT      1         1        6         6         -99616 -991      98.52  12.86  -73.36 138.07 0.72  0.30  -0.52 0.35 clocking,power_cmd                              
2010:142:09:25:08.003 2010:142:09:25:18.254 56245 XTZ0000005 TE_00216 NMAN      1         1        6         6         -99616 -991      98.52  12.86  -73.36 138.07 0.72  0.30  -0.52 0.35 obsid,pcad_mode                                 
2010:142:09:25:18.254 2010:142:09:30:29.727 56245 XTZ0000005 TE_00216 NMAN      1         1        6         6         -99616 -991      101.01 12.86  -73.36 138.07 0.72  0.30  -0.52 0.35 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:09:30:29.727 2010:142:09:35:41.200 56245 XTZ0000005 TE_00216 NMAN      1         1        6         6         -99616 -991      111.98 357.58 -76.36 123.52 0.70  0.28  -0.55 0.36 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:09:35:41.200 2010:142:09:40:52.673 56245 XTZ0000005 TE_00216 NMAN      1         1        6         6         -99616 -991      132.12 285.94 -74.49 54.33  0.61  0.21  -0.65 0.40 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:09:40:52.673 2010:142:09:46:04.146 56245 XTZ0000005 TE_00216 NMAN      1         1        6         6         -99616 -991      152.27 253.75 -54.89 25.63  0.48  0.11  -0.75 0.44 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:09:46:04.146 2010:142:09:51:15.619 56245 XTZ0000005 TE_00216 NMAN      1         1        6         6         -99616 -991      163.24 245.69 -38.78 20.38  0.37  0.04  -0.81 0.45 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:09:51:15.619 2010:142:10:40:58.003 56245 XTZ0000005 TE_00216 NPNT      1         1        6         6         -99616 -991      165.72 244.00 -34.00 19.58  0.33  0.01  -0.83 0.46 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:142:10:40:58.003 2010:142:10:43:58.003 56245 AA00000000 TE_00216 NPNT      1         0        6         6         -99616 -991      165.72 244.00 -34.00 19.58  0.33  0.01  -0.83 0.46 clocking,power_cmd                              
2010:142:10:43:58.003 2010:142:10:44:07.003 56245 AA00000000 TE_00216 NPNT      1         0        6         6         -99616 -991      165.72 244.00 -34.00 19.58  0.33  0.01  -0.83 0.46 clocking,power_cmd                              
2010:142:10:44:07.003 2010:142:12:41:48.136 56245 WSVIDALLDN TE_00216 NPNT      0         0        6         6         -99616 -991      165.72 244.00 -34.00 19.58  0.33  0.01  -0.83 0.46 power_cmd,vid_board                             
2010:142:12:41:48.136 2010:142:12:41:58.387 56244 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      165.72 244.00 -34.00 19.58  0.33  0.01  -0.83 0.46 obsid,pcad_mode                                 
2010:142:12:41:58.387 2010:142:12:46:37.393 56244 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      163.84 244.00 -34.00 19.58  0.33  0.01  -0.83 0.46 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:12:46:37.393 2010:142:12:51:16.398 56244 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      155.16 245.19 -37.76 19.99  0.36  0.03  -0.82 0.45 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:12:51:16.398 2010:142:12:55:55.404 56244 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      138.17 250.36 -50.77 22.59  0.45  0.10  -0.77 0.44 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:12:55:55.404 2010:142:13:00:34.410 56244 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      117.68 267.00 -69.73 35.70  0.57  0.19  -0.69 0.41 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:13:00:34.410 2010:142:13:05:13.415 56244 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      100.71 344.51 -79.80 109.87 0.67  0.28  -0.58 0.37 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:13:05:13.415 2010:142:13:09:52.421 56244 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      92.04  29.38  -71.25 152.54 0.73  0.33  -0.50 0.33 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:13:09:52.421 2010:142:14:35:22.170 56244 WSVIDALLDN TE_00216 NPNT      0         0        6         6         -99616 -991      90.11  35.00  -67.90 157.52 0.74  0.35  -0.47 0.32 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:142:14:35:22.170 2010:142:14:35:32.421 56243 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      90.11  35.00  -67.90 157.52 0.74  0.35  -0.47 0.32 obsid,pcad_mode                                 
2010:142:14:35:32.421 2010:142:14:40:39.869 56243 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      92.54  35.00  -67.90 157.52 0.74  0.35  -0.47 0.32 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:14:40:39.869 2010:142:14:45:47.317 56243 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      103.24 28.98  -72.28 151.84 0.72  0.33  -0.50 0.33 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:14:45:47.317 2010:142:14:50:54.764 56243 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      123.03 320.17 -81.75 84.17  0.64  0.28  -0.60 0.38 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:14:50:54.764 2010:142:14:56:02.212 56243 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      142.81 253.83 -64.89 19.43  0.51  0.20  -0.72 0.43 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:14:56:02.212 2010:142:15:01:09.660 56243 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      153.51 245.45 -48.93 12.29  0.40  0.14  -0.79 0.45 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:15:01:09.660 2010:142:16:31:28.832 56243 WSVIDALLDN TE_00216 NPNT      0         0        6         6         -99616 -991      155.93 244.00 -44.20 11.21  0.37  0.12  -0.80 0.46 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:142:16:31:28.832 2010:142:16:31:39.083 56242 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      155.93 244.00 -44.20 11.21  0.37  0.12  -0.80 0.46 obsid,pcad_mode                                 
2010:142:16:31:39.083 2010:142:16:36:29.212 56242 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      155.95 244.00 -44.20 11.21  0.37  0.12  -0.80 0.46 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:16:36:29.212 2010:142:16:41:19.342 56242 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      155.97 246.35 -43.79 16.72  0.38  0.09  -0.80 0.46 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:16:41:19.342 2010:142:16:46:09.471 56242 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      155.99 253.70 -41.17 35.10  0.44  -0.02 -0.78 0.45 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:16:46:09.471 2010:142:16:50:59.601 56242 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      155.99 261.31 -34.70 59.52  0.51  -0.19 -0.73 0.43 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:16:50:59.601 2010:142:16:55:49.730 56242 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      155.95 264.81 -26.35 81.18  0.56  -0.35 -0.65 0.39 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:16:55:49.730 2010:142:17:00:39.860 56242 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      155.90 264.66 -17.47 101.01 0.59  -0.50 -0.54 0.34 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:17:00:39.860 2010:142:17:05:29.989 56242 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      155.83 261.48 -9.14  120.16 0.59  -0.63 -0.42 0.27 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:17:05:29.989 2010:142:17:10:20.118 56242 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      155.76 255.85 -2.34  139.32 0.58  -0.74 -0.29 0.20 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:17:10:20.118 2010:142:17:15:10.248 56242 WSVIDALLDN TE_00216 NMAN      0         0        6         6         -99616 -991      155.72 250.87 1.05   152.68 0.56  -0.79 -0.19 0.14 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:17:15:10.248 2010:142:18:01:58.003 56242 WSVIDALLDN TE_00216 NPNT      0         0        6         6         -99616 -991      155.71 249.30 1.80   156.59 0.55  -0.81 -0.16 0.13 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:142:18:01:58.003 2010:142:18:02:02.003 56241 AA00000000 TE_00216 NPNT      0         0        6         6         -99616 -991      155.71 249.30 1.80   156.59 0.55  -0.81 -0.16 0.13 clocking,obsid,power_cmd                        
2010:142:18:02:02.003 2010:142:18:02:06.003 56241 AA00000000 TE_00216 NPNT      0         0        6         6         -99616 -991      155.71 249.30 1.80   156.59 0.55  -0.81 -0.16 0.13 clocking,power_cmd                              
2010:142:18:02:06.003 2010:142:18:02:30.003 56241 WSPOW00000 TE_00216 NPNT      1         0        0         0         -99616 -991      155.71 249.30 1.80   156.59 0.55  -0.81 -0.16 0.13 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:142:18:02:30.003 2010:142:18:03:33.003 56241 WSPOW3F03F TE_00216 NPNT      1         0        6         6         -99616 -991      155.71 249.30 1.80   156.59 0.55  -0.81 -0.16 0.13 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:142:18:03:33.003 2010:142:18:03:37.003 56241 WSPOW3F03F TE_0021C NPNT      1         0        6         6         -99616 -991      155.71 249.30 1.80   156.59 0.55  -0.81 -0.16 0.13 si_mode                                         
2010:142:18:03:37.003 2010:142:18:19:21.565 56241 XTZ0000005 TE_0021C NPNT      1         1        6         6         -99616 -991      155.71 249.30 1.80   156.59 0.55  -0.81 -0.16 0.13 clocking,power_cmd                              
2010:142:18:19:21.565 2010:142:18:19:31.816 56240 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -991      155.71 249.30 1.80   156.59 0.55  -0.81 -0.16 0.13 obsid,pcad_mode                                 
2010:142:18:19:31.816 2010:142:18:24:34.974 56240 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -991      155.72 249.30 1.80   156.59 0.55  -0.81 -0.16 0.13 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:18:24:34.974 2010:142:18:29:38.132 56240 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -991      155.69 247.51 2.49   160.93 0.54  -0.82 -0.13 0.11 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:18:29:38.132 2010:142:18:34:41.290 56240 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -991      155.66 241.06 3.80   175.99 0.51  -0.86 -0.01 0.05 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:18:34:41.290 2010:142:18:39:44.448 56240 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -991      155.65 231.87 2.72   197.25 -0.44 0.89  -0.15 0.04 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:18:39:44.448 2010:142:18:44:47.607 56240 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -991      155.65 223.68 -1.61  218.12 -0.35 0.88  -0.30 0.13 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:18:44:47.607 2010:142:18:49:50.765 56240 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -991      155.69 217.50 -8.53  238.36 -0.25 0.84  -0.44 0.22 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:18:49:50.765 2010:142:18:54:53.923 56240 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -991      155.74 214.02 -17.15 258.37 -0.13 0.76  -0.56 0.29 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:18:54:53.923 2010:142:18:59:57.081 56240 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -991      155.81 213.81 -26.40 279.08 -0.02 0.65  -0.67 0.36 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:18:59:57.081 2010:142:19:05:00.239 56240 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -991      155.87 217.57 -35.06 301.75 0.10  0.52  -0.74 0.41 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:19:05:00.239 2010:142:19:10:03.397 56240 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -991      155.91 222.99 -40.04 319.76 0.18  0.42  -0.78 0.43 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:19:10:03.397 2010:142:20:30:38.489 56240 XTZ0000005 TE_0021C NPNT      1         1        6         6         -99616 -991      155.91 225.00 -41.20 325.34 0.20  0.39  -0.79 0.44 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:142:20:30:38.489 2010:142:20:30:48.740 56240 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -991      155.91 225.00 -41.20 325.34 0.20  0.39  -0.79 0.44 pcad_mode                                       
2010:142:20:30:48.740 2010:142:20:36:04.982 56240 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -991      153.82 225.00 -41.20 325.34 0.20  0.39  -0.79 0.44 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:20:36:04.982 2010:142:20:41:21.223 56240 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -991      144.39 224.55 -45.95 326.97 0.25  0.38  -0.77 0.44 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:20:41:21.223 2010:142:20:45:38.003 56240 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -991      127.10 224.67 -62.19 333.75 0.39  0.37  -0.73 0.43 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:20:45:38.003 2010:142:20:46:37.465 56240 AA00000000 TE_0021C NMAN      1         0        6         6         -99616 -991      127.10 224.67 -62.19 333.75 0.39  0.37  -0.73 0.43 clocking,power_cmd                              
2010:142:20:46:37.465 2010:142:20:48:38.003 56240 AA00000000 TE_0021C NMAN      1         0        6         6         -99616 -991      109.97 251.29 -83.20 8.69   0.57  0.34  -0.64 0.39 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:20:48:38.003 2010:142:20:48:39.003 56240 AA00000000 TE_0021C NMAN      1         0        6         6         75624  -991      109.97 251.29 -83.20 8.69   0.57  0.34  -0.64 0.39 simpos                                          
2010:142:20:48:39.003 2010:142:20:48:43.003 56240 AA00000000 TE_0021C NMAN      1         0        6         6         75624  -991      109.97 251.29 -83.20 8.69   0.57  0.34  -0.64 0.39 clocking,power_cmd                              
2010:142:20:48:43.003 2010:142:20:48:47.003 56240 AA00000000 TE_0021C NMAN      1         0        6         6         75624  -991      109.97 251.29 -83.20 8.69   0.57  0.34  -0.64 0.39 clocking,power_cmd                              
2010:142:20:48:47.003 2010:142:20:49:11.003 56240 WSPOW00000 TE_0021C NMAN      1         0        0         0         75624  -991      109.97 251.29 -83.20 8.69   0.57  0.34  -0.64 0.39 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:142:20:49:11.003 2010:142:20:50:14.003 56240 WSPOW0CC1E TE_0021C NMAN      1         0        4         4         75624  -991      109.97 251.29 -83.20 8.69   0.57  0.34  -0.64 0.39 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:142:20:50:14.003 2010:142:20:50:18.003 56240 WSPOW0CC1E TE_0055A NMAN      1         0        4         4         75624  -991      109.97 251.29 -83.20 8.69   0.57  0.34  -0.64 0.39 si_mode                                         
2010:142:20:50:18.003 2010:142:20:51:38.003 56240 XTZ0000005 TE_0055A NMAN      1         1        4         4         75624  -991      109.97 251.29 -83.20 8.69   0.57  0.34  -0.64 0.39 clocking,power_cmd                              
2010:142:20:51:38.003 2010:142:20:51:53.706 12216 XTZ0000005 TE_0055A NMAN      1         1        4         4         75624  -991      109.97 251.29 -83.20 8.69   0.57  0.34  -0.64 0.39 obsid                                           
2010:142:20:51:53.706 2010:142:20:54:14.437 12216 XTZ0000005 TE_0055A NMAN      1         1        4         4         75624  -991      100.75 7.73   -77.95 131.16 0.69  0.31  -0.55 0.36 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:20:54:14.437 2010:142:20:55:42.297 12216 XTZ0000005 TE_0055A NMAN      1         1        4         4         75624  -418      100.75 7.73   -77.95 131.16 0.69  0.31  -0.55 0.36 simfa_pos                                       
2010:142:20:55:42.297 2010:142:20:57:09.948 12216 XTZ0000005 TE_0055A NMAN      1         1        4         4         75624  -468      100.75 7.73   -77.95 131.16 0.69  0.31  -0.55 0.36 simfa_pos                                       
2010:142:20:57:09.948 2010:143:05:13:56.003 12216 XTZ0000005 TE_0055A NPNT      1         1        4         4         75624  -468      98.71  12.86  -73.36 138.07 0.72  0.30  -0.52 0.35 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:143:05:13:56.003 2010:143:05:14:06.254 12216 AA00000000 TE_0055A NMAN      1         0        4         4         75624  -468      98.71  12.86  -73.36 138.07 0.72  0.30  -0.52 0.35 clocking,pcad_mode,power_cmd                    
2010:143:05:14:06.254 2010:143:05:16:56.003 12216 AA00000000 TE_0055A NMAN      1         0        4         4         75624  -468      97.24  12.86  -73.36 138.07 0.72  0.30  -0.52 0.35 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:143:05:16:56.003 2010:143:05:18:01.264 11559 AA00000000 TE_0055A NMAN      1         0        4         4         75624  -468      97.24  12.86  -73.36 138.07 0.72  0.30  -0.52 0.35 obsid                                           
2010:143:05:18:01.264 2010:143:05:18:05.264 11559 AA00000000 TE_0055A NMAN      1         0        4         4         75624  -468      97.24  12.86  -73.36 138.07 0.72  0.30  -0.52 0.35 clocking,power_cmd                              
2010:143:05:18:05.264 2010:143:05:18:09.264 11559 AA00000000 TE_0055A NMAN      1         0        4         4         75624  -468      97.24  12.86  -73.36 138.07 0.72  0.30  -0.52 0.35 clocking,power_cmd                              
2010:143:05:18:09.264 2010:143:05:18:31.069 11559 WSPOW00000 TE_0055A NMAN      1         0        0         0         75624  -468      97.24  12.86  -73.36 138.07 0.72  0.30  -0.52 0.35 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:143:05:18:31.069 2010:143:05:18:33.264 11559 WSPOW00000 TE_0055A NMAN      1         0        0         0         75624  -468      89.98  16.80  -70.14 141.50 0.74  0.30  -0.50 0.35 dec,pitch,q1,q2,q3,q4,ra,roll                   
