datestart             datestop              obsid power_cmd  si_mode  pcad_mode vid_board clocking fep_count ccd_count simpos simfa_pos hetg letg pitch  ra     dec    roll   q1    q2    q3    q4   trans_keys                                      
2008:054:01:42:53.492 2008:054:01:43:17.492 57950 WSPOW00000 TE_00216 NPNT      1         0        0         0         -99616 -468      RETR RETR 153.72 165.00 35.00  158.44 -0.18 -0.92 -0.22 0.27 ccd_count,clocking,fep_count,power_cmd,vid_board
2008:054:01:43:17.492 2008:054:01:44:20.492 57950 WSPOW0CF3F TE_00216 NPNT      1         0        6         6         -99616 -468      RETR RETR 153.72 165.00 35.00  158.44 -0.18 -0.92 -0.22 0.27 ccd_count,clocking,fep_count,power_cmd,vid_board
2008:054:01:44:20.492 2008:054:04:26:25.492 57950 XTZ0000005 TE_00216 NPNT      1         1        6         6         -99616 -468      RETR RETR 153.72 165.00 35.00  158.44 -0.18 -0.92 -0.22 0.27 clocking,power_cmd                              
2008:054:04:26:25.492 2008:054:04:29:25.492 57950 AA00000000 TE_00216 NPNT      1         0        6         6         -99616 -468      RETR RETR 153.72 165.00 35.00  158.44 -0.18 -0.92 -0.22 0.27 clocking,power_cmd                              
2008:054:04:29:25.492 2008:054:04:29:35.743 8080  AA00000000 TE_00216 NMAN      1         0        6         6         -99616 -468      RETR RETR 153.72 165.00 35.00  158.44 -0.18 -0.92 -0.22 0.27 obsid,pcad_mode                                 
2008:054:04:29:35.743 2008:054:04:29:50.492 8080  AA00000000 TE_00216 NMAN      1         0        6         6         -99616 -468      RETR RETR 153.60 165.00 35.00  158.44 -0.18 -0.92 -0.22 0.27 dec,pitch,q1,q2,q3,q4,ra,roll                   
2008:054:04:29:50.492 2008:054:04:32:25.492 8080  AA00000000 TE_00216 NMAN      1         0        6         6         75624  -468      RETR RETR 153.60 165.00 35.00  158.44 -0.18 -0.92 -0.22 0.27 simpos                                          
2008:054:04:32:25.492 2008:054:04:32:29.492 8080  AA00000000 TE_00216 NMAN      1         0        6         6         75624  -468      RETR RETR 153.60 165.00 35.00  158.44 -0.18 -0.92 -0.22 0.27 clocking,power_cmd                              
2008:054:04:32:29.492 2008:054:04:32:33.492 8080  AA00000000 TE_00216 NMAN      1         0        6         6         75624  -468      RETR RETR 153.60 165.00 35.00  158.44 -0.18 -0.92 -0.22 0.27 clocking,power_cmd                              
2008:054:04:32:33.492 2008:054:04:32:57.492 8080  WSPOW00000 TE_00216 NMAN      1         0        0         0         75624  -468      RETR RETR 153.60 165.00 35.00  158.44 -0.18 -0.92 -0.22 0.27 ccd_count,clocking,fep_count,power_cmd,vid_board
2008:054:04:32:57.492 2008:054:04:34:00.492 8080  WSPOW1EC3F TE_00216 NMAN      1         0        6         6         75624  -468      RETR RETR 153.60 165.00 35.00  158.44 -0.18 -0.92 -0.22 0.27 ccd_count,clocking,fep_count,power_cmd,vid_board
2008:054:04:34:00.492 2008:054:04:34:04.492 8080  WSPOW1EC3F TE_002A2 NMAN      1         0        6         6         75624  -468      RETR RETR 153.60 165.00 35.00  158.44 -0.18 -0.92 -0.22 0.27 si_mode                                         
2008:054:04:34:04.492 2008:054:04:34:28.144 8080  XTZ0000005 TE_002A2 NMAN      1         1        6         6         75624  -468      RETR RETR 153.60 165.00 35.00  158.44 -0.18 -0.92 -0.22 0.27 clocking,power_cmd                              
2008:054:04:34:28.144 2008:054:04:39:20.545 8080  XTZ0000005 TE_002A2 NMAN      1         1        6         6         75624  -468      RETR RETR 153.13 167.37 34.37  153.28 -0.17 -0.92 -0.25 0.26 dec,pitch,q1,q2,q3,q4,ra,roll                   
2008:054:04:39:20.545 2008:054:04:44:12.946 8080  XTZ0000005 TE_002A2 NMAN      1         1        6         6         75624  -468      RETR RETR 152.18 174.68 30.93  136.15 -0.14 -0.89 -0.37 0.23 dec,pitch,q1,q2,q3,q4,ra,roll                   
2008:054:04:44:12.946 2008:054:04:49:05.348 8080  XTZ0000005 TE_002A2 NMAN      1         1        6         6         75624  -468      RETR RETR 151.20 182.20 23.24  113.61 -0.09 -0.82 -0.53 0.18 dec,pitch,q1,q2,q3,q4,ra,roll                   
2008:054:04:49:05.348 2008:054:04:53:57.749 8080  XTZ0000005 TE_002A2 NMAN      1         1        6         6         75624  -468      RETR RETR 150.70 185.09 16.73  99.45  -0.06 -0.76 -0.63 0.14 dec,pitch,q1,q2,q3,q4,ra,roll                   
2008:054:04:53:57.749 2008:054:06:28:17.498 8080  XTZ0000005 TE_002A2 NPNT      1         1        6         6         75624  -468      RETR RETR 150.59 185.60 14.74  95.50  -0.05 -0.74 -0.66 0.13 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2008:054:06:28:17.498 2008:054:06:28:27.749 8080  AA00000000 TE_002A2 NMAN      1         0        6         6         75624  -468      RETR RETR 150.59 185.60 14.74  95.50  -0.05 -0.74 -0.66 0.13 clocking,pcad_mode,power_cmd                    
2008:054:06:28:27.749 2008:054:06:31:17.498 8080  AA00000000 TE_002A2 NMAN      1         0        6         6         75624  -468      RETR RETR 150.07 185.60 14.74  95.50  -0.05 -0.74 -0.66 0.13 dec,pitch,q1,q2,q3,q4,ra,roll                   
2008:054:06:31:17.498 2008:054:06:33:02.238 8081  AA00000000 TE_002A2 NMAN      1         0        6         6         75624  -468      RETR RETR 150.07 185.60 14.74  95.50  -0.05 -0.74 -0.66 0.13 obsid                                           
2008:054:06:33:02.238 2008:054:06:37:36.728 8081  AA00000000 TE_002A2 NMAN      1         0        6         6         75624  -468      RETR RETR 148.92 186.91 13.03  92.19  -0.04 -0.72 -0.68 0.12 dec,pitch,q1,q2,q3,q4,ra,roll                   
2008:054:06:37:36.728 2008:054:06:41:56.476 8081  AA00000000 TE_002A2 NPNT      1         0        6         6         75624  -468      RETR RETR 148.35 188.11 11.24  88.94  -0.02 -0.70 -0.70 0.12 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2008:054:06:41:56.476 2008:054:06:42:14.476 8081  WSVIDALLDN TE_002A2 NPNT      0         0        6         6         75624  -468      RETR RETR 148.35 188.11 11.24  88.94  -0.02 -0.70 -0.70 0.12 power_cmd,vid_board                             
2008:054:06:42:14.476 2008:054:06:43:44.476 8081  WSPOW1EC3F TE_002A2 NPNT      1         0        6         6         75624  -468      RETR RETR 148.35 188.11 11.24  88.94  -0.02 -0.70 -0.70 0.12 ccd_count,clocking,fep_count,power_cmd,vid_board
2008:054:06:43:44.476 2008:054:06:43:48.476 8081  WSPOW1EC3F TE_002A3 NPNT      1         0        6         6         75624  -468      RETR RETR 148.35 188.11 11.24  88.94  -0.02 -0.70 -0.70 0.12 si_mode                                         
2008:054:06:43:48.476 2008:054:08:11:56.476 8081  XTZ0000005 TE_002A3 NPNT      1         1        6         6         75624  -468      RETR RETR 148.35 188.11 11.24  88.94  -0.02 -0.70 -0.70 0.12 clocking,power_cmd                              
2008:054:08:11:56.476 2008:054:08:12:06.727 8081  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      RETR RETR 148.35 188.11 11.24  88.94  -0.02 -0.70 -0.70 0.12 clocking,pcad_mode,power_cmd                    
2008:054:08:12:06.727 2008:054:08:14:56.476 8081  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      RETR RETR 148.22 188.11 11.24  88.94  -0.02 -0.70 -0.70 0.12 dec,pitch,q1,q2,q3,q4,ra,roll                   
2008:054:08:14:56.476 2008:054:08:19:07.607 8082  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      RETR RETR 148.22 188.11 11.24  88.94  -0.02 -0.70 -0.70 0.12 obsid                                           
2008:054:08:19:07.607 2008:054:08:23:27.356 8082  AA00000000 TE_002A3 NPNT      1         0        6         6         75624  -468      RETR RETR 148.02 188.48 13.30  92.22  -0.03 -0.72 -0.68 0.13 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2008:054:08:23:27.356 2008:054:08:23:45.356 8082  WSVIDALLDN TE_002A3 NPNT      0         0        6         6         75624  -468      RETR RETR 148.02 188.48 13.30  92.22  -0.03 -0.72 -0.68 0.13 power_cmd,vid_board                             
2008:054:08:23:45.356 2008:054:08:25:15.356 8082  WSPOW1EC3F TE_002A3 NPNT      1         0        6         6         75624  -468      RETR RETR 148.02 188.48 13.30  92.22  -0.03 -0.72 -0.68 0.13 ccd_count,clocking,fep_count,power_cmd,vid_board
2008:054:08:25:15.356 2008:054:09:53:27.356 8082  XTZ0000005 TE_002A3 NPNT      1         1        6         6         75624  -468      RETR RETR 148.02 188.48 13.30  92.22  -0.03 -0.72 -0.68 0.13 clocking,power_cmd                              
2008:054:09:53:27.356 2008:054:09:53:37.607 8082  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      RETR RETR 148.02 188.48 13.30  92.22  -0.03 -0.72 -0.68 0.13 clocking,pcad_mode,power_cmd                    
2008:054:09:53:37.607 2008:054:09:56:27.356 8082  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      RETR RETR 147.72 188.48 13.30  92.22  -0.03 -0.72 -0.68 0.13 dec,pitch,q1,q2,q3,q4,ra,roll                   
2008:054:09:56:27.356 2008:054:09:58:35.124 8083  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      RETR RETR 147.72 188.48 13.30  92.22  -0.03 -0.72 -0.68 0.13 obsid                                           
2008:054:09:58:35.124 2008:054:10:02:54.873 8083  AA00000000 TE_002A3 NPNT      1         0        6         6         75624  -468      RETR RETR 147.36 189.24 12.50  90.82  -0.02 -0.71 -0.69 0.13 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2008:054:10:02:54.873 2008:054:10:03:12.873 8083  WSVIDALLDN TE_002A3 NPNT      0         0        6         6         75624  -468      RETR RETR 147.36 189.24 12.50  90.82  -0.02 -0.71 -0.69 0.13 power_cmd,vid_board                             
2008:054:10:03:12.873 2008:054:10:04:42.873 8083  WSPOW1EC3F TE_002A3 NPNT      1         0        6         6         75624  -468      RETR RETR 147.36 189.24 12.50  90.82  -0.02 -0.71 -0.69 0.13 ccd_count,clocking,fep_count,power_cmd,vid_board
2008:054:10:04:42.873 2008:054:11:32:54.873 8083  XTZ0000005 TE_002A3 NPNT      1         1        6         6         75624  -468      RETR RETR 147.36 189.24 12.50  90.82  -0.02 -0.71 -0.69 0.13 clocking,power_cmd                              
2008:054:11:32:54.873 2008:054:11:33:05.124 8083  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      RETR RETR 147.36 189.24 12.50  90.82  -0.02 -0.71 -0.69 0.13 clocking,pcad_mode,power_cmd                    
2008:054:11:33:05.124 2008:054:11:35:54.873 8083  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      RETR RETR 148.66 189.24 12.50  90.82  -0.02 -0.71 -0.69 0.13 dec,pitch,q1,q2,q3,q4,ra,roll                   
2008:054:11:35:54.873 2008:054:11:37:00.096 8087  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      RETR RETR 148.66 189.24 12.50  90.82  -0.02 -0.71 -0.69 0.13 obsid                                           
2008:054:11:37:00.096 2008:054:11:40:55.068 8087  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      RETR RETR 151.13 186.70 12.78  91.99  -0.04 -0.72 -0.68 0.12 dec,pitch,q1,q2,q3,q4,ra,roll                   
2008:054:11:40:55.068 2008:054:11:45:14.817 8087  AA00000000 TE_002A3 NPNT      1         0        6         6         75624  -468      RETR RETR 152.37 184.15 13.01  93.18  -0.05 -0.72 -0.68 0.11 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2008:054:11:45:14.817 2008:054:11:45:32.817 8087  WSVIDALLDN TE_002A3 NPNT      0         0        6         6         75624  -468      RETR RETR 152.37 184.15 13.01  93.18  -0.05 -0.72 -0.68 0.11 power_cmd,vid_board                             
2008:054:11:45:32.817 2008:054:11:47:02.817 8087  WSPOW1EC3F TE_002A3 NPNT      1         0        6         6         75624  -468      RETR RETR 152.37 184.15 13.01  93.18  -0.05 -0.72 -0.68 0.11 ccd_count,clocking,fep_count,power_cmd,vid_board
2008:054:11:47:02.817 2008:054:13:15:14.817 8087  XTZ0000005 TE_002A3 NPNT      1         1        6         6         75624  -468      RETR RETR 152.37 184.15 13.01  93.18  -0.05 -0.72 -0.68 0.11 clocking,power_cmd                              
2008:054:13:15:14.817 2008:054:13:15:25.068 8087  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      RETR RETR 152.37 184.15 13.01  93.18  -0.05 -0.72 -0.68 0.11 clocking,pcad_mode,power_cmd                    
2008:054:13:15:25.068 2008:054:13:18:14.817 8087  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      RETR RETR 152.02 184.15 13.01  93.18  -0.05 -0.72 -0.68 0.11 dec,pitch,q1,q2,q3,q4,ra,roll                   
2008:054:13:18:14.817 2008:054:13:20:48.356 8088  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      RETR RETR 152.02 184.15 13.01  93.18  -0.05 -0.72 -0.68 0.11 obsid                                           
2008:054:13:20:48.356 2008:054:13:26:11.644 8088  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      RETR RETR 151.21 185.03 10.50  88.39  -0.04 -0.70 -0.71 0.10 dec,pitch,q1,q2,q3,q4,ra,roll                   
2008:054:13:26:11.644 2008:054:13:30:31.392 8088  AA00000000 TE_002A3 NPNT      1         0        6         6         75624  -468      RETR RETR 150.80 185.68 7.93   83.67  -0.02 -0.67 -0.74 0.08 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2008:054:13:30:31.392 2008:054:13:30:49.392 8088  WSVIDALLDN TE_002A3 NPNT      0         0        6         6         75624  -468      RETR RETR 150.80 185.68 7.93   83.67  -0.02 -0.67 -0.74 0.08 power_cmd,vid_board                             
2008:054:13:30:49.392 2008:054:13:32:19.392 8088  WSPOW1EC3F TE_002A3 NPNT      1         0        6         6         75624  -468      RETR RETR 150.80 185.68 7.93   83.67  -0.02 -0.67 -0.74 0.08 ccd_count,clocking,fep_count,power_cmd,vid_board
2008:054:13:32:19.392 2008:054:15:00:31.392 8088  XTZ0000005 TE_002A3 NPNT      1         1        6         6         75624  -468      RETR RETR 150.80 185.68 7.93   83.67  -0.02 -0.67 -0.74 0.08 clocking,power_cmd                              
2008:054:15:00:31.392 2008:054:15:00:41.643 8088  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      RETR RETR 150.80 185.68 7.93   83.67  -0.02 -0.67 -0.74 0.08 clocking,pcad_mode,power_cmd                    
2008:054:15:00:41.643 2008:054:15:03:31.392 8088  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      RETR RETR 149.63 185.68 7.93   83.67  -0.02 -0.67 -0.74 0.08 dec,pitch,q1,q2,q3,q4,ra,roll                   
2008:054:15:03:31.392 2008:054:15:07:50.905 8090  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      RETR RETR 149.63 185.68 7.93   83.67  -0.02 -0.67 -0.74 0.08 obsid                                           
2008:054:15:07:50.905 2008:054:15:12:10.654 8090  AA00000000 TE_002A3 NPNT      1         0        6         6         75624  -468      RETR RETR 148.39 188.32 9.38   86.16  -0.01 -0.68 -0.72 0.11 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2008:054:15:12:10.654 2008:054:15:12:28.654 8090  WSVIDALLDN TE_002A3 NPNT      0         0        6         6         75624  -468      RETR RETR 148.39 188.32 9.38   86.16  -0.01 -0.68 -0.72 0.11 power_cmd,vid_board                             
2008:054:15:12:28.654 2008:054:15:13:58.654 8090  WSPOW1EC3F TE_002A3 NPNT      1         0        6         6         75624  -468      RETR RETR 148.39 188.32 9.38   86.16  -0.01 -0.68 -0.72 0.11 ccd_count,clocking,fep_count,power_cmd,vid_board
2008:054:15:13:58.654 2008:054:16:42:10.654 8090  XTZ0000005 TE_002A3 NPNT      1         1        6         6         75624  -468      RETR RETR 148.39 188.32 9.38   86.16  -0.01 -0.68 -0.72 0.11 clocking,power_cmd                              
2008:054:16:42:10.654 2008:054:16:42:20.905 8090  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      RETR RETR 148.39 188.32 9.38   86.16  -0.01 -0.68 -0.72 0.11 clocking,pcad_mode,power_cmd                    
2008:054:16:42:20.905 2008:054:16:45:10.654 8090  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      RETR RETR 148.46 188.32 9.38   86.16  -0.01 -0.68 -0.72 0.11 dec,pitch,q1,q2,q3,q4,ra,roll                   
2008:054:16:45:10.654 2008:054:16:46:43.280 8093  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      RETR RETR 148.46 188.32 9.38   86.16  -0.01 -0.68 -0.72 0.11 obsid                                           
2008:054:16:46:43.280 2008:054:16:51:05.656 8093  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      RETR RETR 148.47 188.37 11.11  88.98  -0.02 -0.70 -0.70 0.12 dec,pitch,q1,q2,q3,q4,ra,roll                   
2008:054:16:51:05.656 2008:054:16:55:25.405 8093  AA00000000 TE_002A3 NPNT      1         0        6         6         75624  -468      RETR RETR 148.48 188.34 12.83  91.82  -0.03 -0.72 -0.68 0.13 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2008:054:16:55:25.405 2008:054:16:55:43.405 8093  WSVIDALLDN TE_002A3 NPNT      0         0        6         6         75624  -468      RETR RETR 148.48 188.34 12.83  91.82  -0.03 -0.72 -0.68 0.13 power_cmd,vid_board                             
2008:054:16:55:43.405 2008:054:16:57:13.405 8093  WSPOW1EC3F TE_002A3 NPNT      1         0        6         6         75624  -468      RETR RETR 148.48 188.34 12.83  91.82  -0.03 -0.72 -0.68 0.13 ccd_count,clocking,fep_count,power_cmd,vid_board
2008:054:16:57:13.405 2008:054:18:25:25.405 8093  XTZ0000005 TE_002A3 NPNT      1         1        6         6         75624  -468      RETR RETR 148.48 188.34 12.83  91.82  -0.03 -0.72 -0.68 0.13 clocking,power_cmd                              
2008:054:18:25:25.405 2008:054:18:25:35.656 8093  AA00000000 TE_002A3 NMAN      1         0        6         6         75624  -468      RETR RETR 148.48 188.34 12.83  91.82  -0.03 -0.72 -0.68 0.13 clocking,pcad_mode,power_cmd                    
