ccd_count clocking datestart             datestop              dec    dither fep_count hetg letg obsid pcad_mode pitch  power_cmd  q1    q2    q3    q4   ra     roll   si_mode  simfa_pos simpos trans_keys                                       vid_board
6         0        2009:157:04:49:06.733 2009:157:04:50:09.733 56.85  None   6         RETR RETR 10126 NMAN      100.39 WSPOW1EC3F 0.59  -0.64 0.24  0.43 276.07 159.60 TE_00274 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2009:157:04:50:09.733 2009:157:04:50:13.733 56.85  None   6         RETR RETR 10126 NMAN      100.39 WSPOW1EC3F 0.59  -0.64 0.24  0.43 276.07 159.60 TE_004F2 -468      75624  si_mode                                          1        
6         1        2009:157:04:50:13.733 2009:157:04:51:07.909 56.85  None   6         RETR RETR 10126 NMAN      100.39 XTZ0000005 0.59  -0.64 0.24  0.43 276.07 159.60 TE_004F2 -468      75624  clocking,power_cmd                               1        
6         1        2009:157:04:51:07.909 2009:157:04:56:30.834 52.06  None   6         RETR RETR 10126 NMAN      109.34 XTZ0000005 0.60  -0.64 0.20  0.42 278.44 155.65 TE_004F2 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:157:04:56:30.834 2009:157:05:01:53.760 35.32  None   6         RETR RETR 10126 NMAN      125.78 XTZ0000005 0.65  -0.64 0.05  0.40 282.19 146.09 TE_004F2 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:157:05:01:53.760 2009:157:05:07:16.685 12.90  None   6         RETR RETR 10126 NMAN      142.18 XTZ0000005 0.69  -0.61 -0.15 0.35 282.14 136.89 TE_004F2 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:157:05:07:16.685 2009:157:05:12:39.610 -3.89  None   6         RETR RETR 10126 NMAN      151.00 XTZ0000005 0.70  -0.57 -0.29 0.30 279.76 130.15 TE_004F2 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:157:05:12:39.610 2009:157:07:18:53.816 -8.75  None   6         RETR RETR 10126 NPNT      152.90 XTZ0000005 0.70  -0.56 -0.34 0.29 278.67 128.00 TE_004F2 -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
6         1        2009:157:07:18:53.816 2009:157:10:05:33.816 -8.75  None   6         RETR RETR 10126 NPNT      152.97 XTZ0000005 0.70  -0.56 -0.34 0.29 278.67 128.00 TE_004F2 -468      75624  pitch                                            1        
6         1        2009:157:10:05:33.816 2009:157:12:52:13.816 -8.75  None   6         RETR RETR 10126 NPNT      153.06 XTZ0000005 0.70  -0.56 -0.34 0.29 278.67 128.00 TE_004F2 -468      75624  pitch                                            1        
6         1        2009:157:12:52:13.816 2009:157:15:38:53.816 -8.75  None   6         RETR RETR 10126 NPNT      153.15 XTZ0000005 0.70  -0.56 -0.34 0.29 278.67 128.00 TE_004F2 -468      75624  pitch                                            1        
6         1        2009:157:15:38:53.816 2009:157:18:20:19.359 -8.75  None   6         RETR RETR 10126 NPNT      153.24 XTZ0000005 0.70  -0.56 -0.34 0.29 278.67 128.00 TE_004F2 -468      75624  pitch                                            1        
6         0        2009:157:18:20:19.359 2009:157:18:20:29.610 -8.75  None   6         RETR RETR 10126 NMAN      153.24 AA00000000 0.70  -0.56 -0.34 0.29 278.67 128.00 TE_004F2 -468      75624  clocking,pcad_mode,power_cmd                     1        
6         0        2009:157:18:20:29.610 2009:157:18:23:19.359 -8.75  None   6         RETR RETR 10126 NMAN      153.22 AA00000000 0.70  -0.56 -0.34 0.29 278.67 128.00 TE_004F2 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         0        2009:157:18:23:19.359 2009:157:18:23:23.359 -8.75  None   6         RETR RETR 10510 NMAN      153.22 AA00000000 0.70  -0.56 -0.34 0.29 278.67 128.00 TE_004F2 -468      75624  clocking,obsid,power_cmd                         1        
6         0        2009:157:18:23:23.359 2009:157:18:23:27.359 -8.75  None   6         RETR RETR 10510 NMAN      153.22 AA00000000 0.70  -0.56 -0.34 0.29 278.67 128.00 TE_004F2 -468      75624  clocking,power_cmd                               1        
0         0        2009:157:18:23:27.359 2009:157:18:23:51.359 -8.75  None   0         RETR RETR 10510 NMAN      153.22 WSPOW00000 0.70  -0.56 -0.34 0.29 278.67 128.00 TE_004F2 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2009:157:18:23:51.359 2009:157:18:24:54.359 -8.75  None   6         RETR RETR 10510 NMAN      153.22 WSPOW1EC3F 0.70  -0.56 -0.34 0.29 278.67 128.00 TE_004F2 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2009:157:18:24:54.359 2009:157:18:24:58.359 -8.75  None   6         RETR RETR 10510 NMAN      153.22 WSPOW1EC3F 0.70  -0.56 -0.34 0.29 278.67 128.00 TE_002A2 -468      75624  si_mode                                          1        
6         1        2009:157:18:24:58.359 2009:157:18:25:43.779 -8.75  None   6         RETR RETR 10510 NMAN      153.22 XTZ0000005 0.70  -0.56 -0.34 0.29 278.67 128.00 TE_002A2 -468      75624  clocking,power_cmd                               1        
6         1        2009:157:18:25:43.779 2009:157:18:30:57.948 -10.78 None   6         RETR RETR 10510 NMAN      152.65 XTZ0000005 0.70  -0.53 -0.36 0.31 280.21 123.88 TE_002A2 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:157:18:30:57.948 2009:157:18:36:12.118 -18.43 None   6         RETR RETR 10510 NMAN      151.41 XTZ0000005 0.69  -0.42 -0.45 0.37 284.39 109.92 TE_002A2 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:157:18:36:12.118 2009:157:18:41:26.287 -29.95 None   6         RETR RETR 10510 NMAN      149.81 XTZ0000005 0.66  -0.26 -0.55 0.44 286.88 90.48  TE_002A2 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:157:18:41:26.287 2009:157:18:46:40.456 -41.53 None   6         RETR RETR 10510 NMAN      148.26 XTZ0000005 0.60  -0.09 -0.63 0.49 284.50 68.62  TE_002A2 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:157:18:46:40.456 2009:157:18:51:54.625 -51.27 None   6         RETR RETR 10510 NMAN      147.01 XTZ0000005 0.51  0.08  -0.68 0.52 274.96 41.21  TE_002A2 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:157:18:51:54.625 2009:157:18:57:08.794 -56.22 None   6         RETR RETR 10510 NMAN      146.25 XTZ0000005 0.40  0.26  -0.71 0.53 256.88 6.12   TE_002A2 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:157:18:57:08.794 2009:157:19:02:22.964 -55.19 None   6         RETR RETR 10510 NMAN      145.99 XTZ0000005 0.31  0.38  -0.70 0.52 241.60 338.46 TE_002A2 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:157:19:02:22.964 2009:157:20:35:02.716 -54.15 None   6         RETR RETR 10510 NPNT      145.96 XTZ0000005 0.28  0.41  -0.70 0.52 237.61 330.81 TE_002A2 -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
6         0        2009:157:20:35:02.716 2009:157:20:35:12.967 -54.15 None   6         RETR RETR 10510 NMAN      145.96 AA00000000 0.28  0.41  -0.70 0.52 237.61 330.81 TE_002A2 -468      75624  clocking,pcad_mode,power_cmd                     1        
6         0        2009:157:20:35:12.967 2009:157:20:38:02.716 -54.15 None   6         RETR RETR 10510 NMAN      144.15 AA00000000 0.28  0.41  -0.70 0.52 237.61 330.81 TE_002A2 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         0        2009:157:20:38:02.716 2009:157:20:40:05.159 -54.15 None   6         RETR RETR 10508 NMAN      144.15 AA00000000 0.28  0.41  -0.70 0.52 237.61 330.81 TE_002A2 -468      75624  obsid                                            1        
6         0        2009:157:20:40:05.159 2009:157:20:44:57.352 -56.46 None   6         RETR RETR 10508 NMAN      140.55 AA00000000 0.29  0.44  -0.69 0.50 232.24 324.58 TE_002A2 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         0        2009:157:20:44:57.352 2009:157:20:49:17.100 -58.41 None   6         RETR RETR 10508 NPNT      138.75 AA00000000 0.29  0.47  -0.68 0.48 226.11 317.59 TE_002A2 -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
6         0        2009:157:20:49:17.100 2009:157:20:49:35.100 -58.41 None   6         RETR RETR 10508 NPNT      138.75 WSVIDALLDN 0.29  0.47  -0.68 0.48 226.11 317.59 TE_002A2 -468      75624  power_cmd,vid_board                              0        
6         0        2009:157:20:49:35.100 2009:157:20:51:05.100 -58.41 None   6         RETR RETR 10508 NPNT      138.75 WSPOW1EC3F 0.29  0.47  -0.68 0.48 226.11 317.59 TE_002A2 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2009:157:20:51:05.100 2009:157:20:51:09.100 -58.41 None   6         RETR RETR 10508 NPNT      138.75 WSPOW1EC3F 0.29  0.47  -0.68 0.48 226.11 317.59 TE_002A3 -468      75624  si_mode                                          1        
6         1        2009:157:20:51:09.100 2009:157:21:12:13.816 -58.41 None   6         RETR RETR 10508 NPNT      138.75 XTZ0000005 0.29  0.47  -0.68 0.48 226.11 317.59 TE_002A3 -468      75624  clocking,power_cmd                               1        
6         1        2009:157:21:12:13.816 2009:157:22:05:57.100 -58.41 None   6         RETR RETR 10508 NPNT      138.75 XTZ0000005 0.29  0.47  -0.68 0.48 226.11 317.59 TE_002A3 -468      75624  pitch                                            1        
6         0        2009:157:22:05:57.100 2009:157:22:06:07.351 -58.41 None   6         RETR RETR 10508 NMAN      138.75 AA00000000 0.29  0.47  -0.68 0.48 226.11 317.59 TE_002A3 -468      92904  clocking,pcad_mode,power_cmd,simpos              1        
6         0        2009:157:22:06:07.351 2009:157:22:07:56.276 -58.41 None   6         RETR RETR 10508 NMAN      138.04 AA00000000 0.29  0.47  -0.68 0.48 226.11 317.59 TE_002A3 -468      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         0        2009:157:22:07:56.276 2009:157:22:08:57.100 -58.41 None   6         RETR RETR 10508 NMAN      138.04 AA00000000 0.29  0.47  -0.68 0.48 226.11 317.59 TE_002A3 -536      92904  simfa_pos                                        1        
6         0        2009:157:22:08:57.100 2009:157:22:09:01.100 -58.41 None   6         RETR RETR 9975  NMAN      138.04 AA00000000 0.29  0.47  -0.68 0.48 226.11 317.59 TE_002A3 -536      92904  clocking,obsid,power_cmd                         1        
6         0        2009:157:22:09:01.100 2009:157:22:09:05.100 -58.41 None   6         RETR RETR 9975  NMAN      138.04 AA00000000 0.29  0.47  -0.68 0.48 226.11 317.59 TE_002A3 -536      92904  clocking,power_cmd                               1        
0         0        2009:157:22:09:05.100 2009:157:22:09:29.100 -58.41 None   0         RETR RETR 9975  NMAN      138.04 WSPOW00000 0.29  0.47  -0.68 0.48 226.11 317.59 TE_002A3 -536      92904  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2009:157:22:09:29.100 2009:157:22:09:57.232 -58.41 None   6         RETR RETR 9975  NMAN      138.04 WSPOW0CF3F 0.29  0.47  -0.68 0.48 226.11 317.59 TE_002A3 -536      92904  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2009:157:22:09:57.232 2009:157:22:10:32.100 -60.36 None   6         RETR RETR 9975  NMAN      136.66 WSPOW0CF3F 0.31  0.46  -0.68 0.48 226.33 319.23 TE_002A3 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         0        2009:157:22:10:32.100 2009:157:22:10:36.100 -60.36 None   6         RETR RETR 9975  NMAN      136.66 WSPOW0CF3F 0.31  0.46  -0.68 0.48 226.33 319.23 TE_002A4 -536      92904  si_mode                                          1        
6         1        2009:157:22:10:36.100 2009:157:22:13:47.114 -60.36 None   6         RETR RETR 9975  NMAN      136.66 XTZ0000005 0.31  0.46  -0.68 0.48 226.33 319.23 TE_002A4 -536      92904  clocking,power_cmd                               1        
6         1        2009:157:22:13:47.114 2009:157:23:58:53.816 -62.32 None   6         RETR RETR 9975  NPNT      135.97 XTZ0000005 0.33  0.46  -0.67 0.48 226.67 320.99 TE_002A4 -536      92904  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
6         1        2009:157:23:58:53.816 2009:158:02:45:33.816 -62.32 None   6         RETR RETR 9975  NPNT      135.95 XTZ0000005 0.33  0.46  -0.67 0.48 226.67 320.99 TE_002A4 -536      92904  pitch                                            1        
6         1        2009:158:02:45:33.816 2009:158:04:07:17.100 -62.32 None   6         RETR RETR 9975  NPNT      135.93 XTZ0000005 0.33  0.46  -0.67 0.48 226.67 320.99 TE_002A4 -536      92904  pitch                                            1        
6         0        2009:158:04:07:17.100 2009:158:04:07:27.351 -62.32 None   6         RETR RETR 9975  NMAN      135.93 AA00000000 0.33  0.46  -0.67 0.48 226.67 320.99 TE_002A4 -536      75624  clocking,pcad_mode,power_cmd,simpos              1        
6         0        2009:158:04:07:27.351 2009:158:04:09:16.276 -62.32 None   6         RETR RETR 9975  NMAN      136.32 AA00000000 0.33  0.46  -0.67 0.48 226.67 320.99 TE_002A4 -536      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         0        2009:158:04:09:16.276 2009:158:04:10:17.100 -62.32 None   6         RETR RETR 9975  NMAN      136.32 AA00000000 0.33  0.46  -0.67 0.48 226.67 320.99 TE_002A4 -418      75624  simfa_pos                                        1        
6         0        2009:158:04:10:17.100 2009:158:04:10:21.100 -62.32 None   6         RETR RETR 10290 NMAN      136.32 AA00000000 0.33  0.46  -0.67 0.48 226.67 320.99 TE_002A4 -418      75624  clocking,obsid,power_cmd                         1        
6         0        2009:158:04:10:21.100 2009:158:04:10:25.100 -62.32 None   6         RETR RETR 10290 NMAN      136.32 AA00000000 0.33  0.46  -0.67 0.48 226.67 320.99 TE_002A4 -418      75624  clocking,power_cmd                               1        
0         0        2009:158:04:10:25.100 2009:158:04:10:35.036 -62.32 None   0         RETR RETR 10290 NMAN      136.32 WSPOW00000 0.33  0.46  -0.67 0.48 226.67 320.99 TE_002A4 -418      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
0         0        2009:158:04:10:35.036 2009:158:04:10:49.100 -62.32 None   0         RETR RETR 10290 NMAN      136.32 WSPOW00000 0.33  0.46  -0.67 0.48 226.67 320.99 TE_002A4 -468      75624  simfa_pos                                        1        
4         0        2009:158:04:10:49.100 2009:158:04:11:52.100 -62.32 None   4         RETR RETR 10290 NMAN      136.32 WSPOW1E01E 0.33  0.46  -0.67 0.48 226.67 320.99 TE_002A4 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
4         0        2009:158:04:11:52.100 2009:158:04:11:56.100 -62.32 None   4         RETR RETR 10290 NMAN      136.32 WSPOW1E01E 0.33  0.46  -0.67 0.48 226.67 320.99 TE_00854 -468      75624  si_mode                                          1        
4         1        2009:158:04:11:56.100 2009:158:04:12:24.669 -62.32 None   4         RETR RETR 10290 NMAN      136.32 XTZ0000005 0.33  0.46  -0.67 0.48 226.67 320.99 TE_00854 -468      75624  clocking,power_cmd                               1        
4         1        2009:158:04:12:24.669 2009:158:04:17:21.987 -63.37 None   4         RETR RETR 10290 NMAN      137.89 XTZ0000005 0.36  0.42  -0.67 0.49 233.07 329.92 TE_00854 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         1        2009:158:04:17:21.987 2009:158:04:22:19.305 -63.68 None   4         RETR RETR 10290 NMAN      139.44 XTZ0000005 0.41  0.33  -0.67 0.52 252.58 356.50 TE_00854 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         1        2009:158:04:22:19.305 2009:158:05:32:13.816 -62.83 None   4         RETR RETR 10290 NPNT      139.85 XTZ0000005 0.43  0.30  -0.67 0.52 259.21 5.66   TE_00854 -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
4         1        2009:158:05:32:13.816 2009:158:07:08:07.643 -62.83 None   4         RETR RETR 10290 NPNT      139.85 XTZ0000005 0.43  0.30  -0.67 0.52 259.21 5.66   TE_00854 -468      75624  pitch                                            1        
4         0        2009:158:07:08:07.643 2009:158:07:09:54.328 -62.83 None   4         RETR RETR 10290 NMAN      139.85 AA00000000 0.43  0.30  -0.67 0.52 259.21 5.66   TE_00854 -468      -99616 clocking,pcad_mode,power_cmd,simpos              1        
4         0        2009:158:07:09:54.328 2009:158:07:11:07.643 -62.83 None   4         RETR RETR 10290 NMAN      139.86 AA00000000 0.43  0.30  -0.67 0.52 259.21 5.66   TE_00854 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         0        2009:158:07:11:07.643 2009:158:07:13:44.077 -62.83 None   4         RETR RETR 57062 NMAN      139.86 AA00000000 0.43  0.30  -0.67 0.52 259.21 5.66   TE_00854 -468      -99616 obsid                                            1        
4         0        2009:158:07:13:44.077 2009:158:07:13:48.077 -62.83 None   4         RETR RETR 57062 NMAN      139.86 AA00000000 0.43  0.30  -0.67 0.52 259.21 5.66   TE_00854 -468      -99616 clocking,power_cmd                               1        
4         0        2009:158:07:13:48.077 2009:158:07:13:52.077 -62.83 None   4         RETR RETR 57062 NMAN      139.86 AA00000000 0.43  0.30  -0.67 0.52 259.21 5.66   TE_00854 -468      -99616 clocking,power_cmd                               1        
0         0        2009:158:07:13:52.077 2009:158:07:13:54.328 -62.83 None   0         RETR RETR 57062 NMAN      139.86 WSPOW00000 0.43  0.30  -0.67 0.52 259.21 5.66   TE_00854 -468      -99616 ccd_count,clocking,fep_count,power_cmd,vid_board 1        
0         0        2009:158:07:13:54.328 2009:158:07:14:16.077 -62.83 None   0         RETR RETR 57062 NPNT      139.86 WSPOW00000 0.43  0.30  -0.67 0.52 259.21 5.66   TE_00854 -468      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
6         0        2009:158:07:14:16.077 2009:158:07:15:19.077 -62.83 None   6         RETR RETR 57062 NPNT      139.86 WSPOW3F03F 0.43  0.30  -0.67 0.52 259.21 5.66   TE_00854 -468      -99616 ccd_count,clocking,fep_count,power_cmd,vid_board 1        
6         0        2009:158:07:15:19.077 2009:158:07:15:23.077 -62.83 None   6         RETR RETR 57062 NPNT      139.86 WSPOW3F03F 0.43  0.30  -0.67 0.52 259.21 5.66   TE_0021C -468      -99616 si_mode                                          1        
6         1        2009:158:07:15:23.077 2009:158:07:18:14.077 -62.83 None   6         RETR RETR 57062 NPNT      139.86 XTZ0000005 0.43  0.30  -0.67 0.52 259.21 5.66   TE_0021C -468      -99616 clocking,power_cmd                               1        
6         1        2009:158:07:18:14.077 2009:158:07:18:24.328 -62.83 None   6         RETR RETR 57061 NMAN      139.86 XTZ0000005 0.43  0.30  -0.67 0.52 259.21 5.66   TE_0021C -468      -99616 obsid,pcad_mode                                  1        
6         1        2009:158:07:18:24.328 2009:158:07:23:25.780 -62.83 None   6         RETR RETR 57061 NMAN      137.55 XTZ0000005 0.43  0.30  -0.67 0.52 259.21 5.66   TE_0021C -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:158:07:23:25.780 2009:158:07:28:27.231 -67.45 None   6         RETR RETR 57061 NMAN      127.30 XTZ0000005 0.45  0.32  -0.66 0.51 259.70 6.07   TE_0021C -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:158:07:28:27.231 2009:158:07:33:28.683 -83.30 None   6         RETR RETR 57061 NMAN      108.09 XTZ0000005 0.54  0.39  -0.59 0.46 266.04 12.13  TE_0021C -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:158:07:33:28.683 2009:158:07:38:30.135 -74.04 None   6         RETR RETR 57061 NMAN      85.56  XTZ0000005 0.64  0.48  -0.48 0.36 73.83  179.53 TE_0021C -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:158:07:38:30.135 2009:158:07:43:31.586 -51.52 None   6         RETR RETR 57061 NMAN      66.36  XTZ0000005 0.71  0.55  -0.35 0.26 76.22  181.50 TE_0021C -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:158:07:43:31.586 2009:158:07:48:33.038 -35.62 None   6         RETR RETR 57061 NMAN      56.10  XTZ0000005 0.75  0.59  -0.25 0.18 76.86  181.80 TE_0021C -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    1        
6         1        2009:158:07:48:33.038 2009:158:08:18:53.816 -31.00 None   6         RETR RETR 57061 NPNT      53.79  XTZ0000005 0.76  0.60  -0.22 0.15 77.00  181.84 TE_0021C -468      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
6         1        2009:158:08:18:53.816 2009:158:08:34:04.077 -31.00 None   6         RETR RETR 57061 NPNT      53.79  XTZ0000005 0.76  0.60  -0.22 0.15 77.00  181.84 TE_0021C -468      -99616 pitch                                            1        
6         0        2009:158:08:34:04.077 2009:158:08:37:04.077 -31.00 None   6         RETR RETR 57061 NPNT      53.79  AA00000000 0.76  0.60  -0.22 0.15 77.00  181.84 TE_0021C -468      -99616 clocking,power_cmd                               1        
6         0        2009:158:08:37:04.077 2009:158:08:37:13.077 -31.00 None   6         RETR RETR 57061 NPNT      53.79  AA00000000 0.76  0.60  -0.22 0.15 77.00  181.84 TE_0021C -468      -99616 clocking,power_cmd                               1        
6         0        2009:158:08:37:13.077 2009:158:08:40:00.000 -31.00 None   6         RETR RETR 57061 NPNT      53.79  WSVIDALLDN 0.76  0.60  -0.22 0.15 77.00  181.84 TE_0021C -468      -99616 power_cmd,vid_board                              0        
6         0        2009:158:08:40:00.000 2009:158:08:40:10.251 -31.00 None   6         RETR RETR 57060 NMAN      53.79  WSVIDALLDN 0.76  0.60  -0.22 0.15 77.00  181.84 TE_0021C -468      -99616 obsid,pcad_mode                                  0        
6         0        2009:158:08:40:10.251 2009:158:08:45:13.813 -31.00 None   6         RETR RETR 57060 NMAN      53.83  WSVIDALLDN 0.76  0.60  -0.22 0.15 77.00  181.84 TE_0021C -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    0        
6         0        2009:158:08:45:13.813 2009:158:08:50:17.375 -30.79 None   6         RETR RETR 57060 NMAN      53.97  WSVIDALLDN 0.74  0.62  -0.24 0.13 81.43  186.87 TE_0021C -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    0        
6         0        2009:158:08:50:17.375 2009:158:08:55:20.936 -27.63 None   6         RETR RETR 57060 NMAN      54.20  WSVIDALLDN 0.67  0.67  -0.30 0.04 95.91  203.40 TE_0021C -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    0        
6         0        2009:158:08:55:20.936 2009:158:09:00:24.498 -21.18 None   6         RETR RETR 57060 NMAN      54.35  WSVIDALLDN -0.59 -0.72 0.36  0.05 108.34 218.00 TE_0021C -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    0        
6         0        2009:158:09:00:24.498 2009:158:10:55:42.785 -18.80 None   6         RETR RETR 57060 NPNT      54.39  WSVIDALLDN -0.57 -0.73 0.38  0.07 111.50 221.83 TE_0021C -468      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          0        
6         0        2009:158:10:55:42.785 2009:158:10:55:53.036 -18.80 None   6         RETR RETR 57059 NMAN      54.39  WSVIDALLDN -0.57 -0.73 0.38  0.07 111.50 221.83 TE_0021C -468      -99616 obsid,pcad_mode                                  0        
6         0        2009:158:10:55:53.036 2009:158:11:00:34.840 -18.80 None   6         RETR RETR 57059 NMAN      56.33  WSVIDALLDN -0.57 -0.73 0.38  0.07 111.50 221.83 TE_0021C -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    0        
6         0        2009:158:11:00:34.840 2009:158:11:05:16.644 -21.79 None   6         RETR RETR 57059 NMAN      65.20  WSVIDALLDN -0.55 -0.73 0.40  0.05 114.30 222.77 TE_0021C -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    0        
6         0        2009:158:11:05:16.644 2009:158:11:09:58.448 -31.71 None   6         RETR RETR 57059 NMAN      78.95  WSVIDALLDN 0.50  0.73  -0.46 0.04 125.01 227.50 TE_0021C -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    0        
6         0        2009:158:11:09:58.448 2009:158:11:14:40.252 -40.55 None   6         RETR RETR 57059 NMAN      87.82  WSVIDALLDN 0.45  0.72  -0.52 0.13 138.10 235.14 TE_0021C -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    0        
6         0        2009:158:11:14:40.252 2009:158:12:47:59.000 -42.80 None   6         RETR RETR 57059 NPNT      89.81  WSVIDALLDN 0.43  0.71  -0.53 0.16 142.50 238.03 TE_0021C -468      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          0        
6         0        2009:158:12:47:59.000 2009:158:12:48:09.251 -42.80 None   6         RETR RETR 57058 NMAN      89.81  WSVIDALLDN 0.43  0.71  -0.53 0.16 142.50 238.03 TE_0021C -468      -99616 obsid,pcad_mode                                  0        
6         0        2009:158:12:48:09.251 2009:158:12:52:51.051 -42.80 None   6         RETR RETR 57058 NMAN      87.78  WSVIDALLDN 0.43  0.71  -0.53 0.16 142.50 238.03 TE_0021C -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    0        
6         0        2009:158:12:52:51.051 2009:158:12:57:32.850 -40.55 None   6         RETR RETR 57058 NMAN      78.91  WSVIDALLDN 0.45  0.72  -0.52 0.13 138.10 235.12 TE_0021C -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    0        
6         0        2009:158:12:57:32.850 2009:158:13:02:14.650 -31.72 None   6         RETR RETR 57058 NMAN      65.15  WSVIDALLDN 0.50  0.73  -0.46 0.04 125.00 227.40 TE_0021C -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    0        
6         0        2009:158:13:02:14.650 2009:158:13:06:56.449 -21.80 None   6         RETR RETR 57058 NMAN      56.28  WSVIDALLDN -0.55 -0.73 0.40  0.05 114.29 222.60 TE_0021C -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    0        
6         0        2009:158:13:06:56.449 2009:158:13:52:13.816 -18.80 None   6         RETR RETR 57058 NPNT      54.29  WSVIDALLDN -0.57 -0.73 0.38  0.07 111.50 221.65 TE_0021C -468      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          0        
6         0        2009:158:13:52:13.816 2009:158:16:38:53.816 -18.80 None   6         RETR RETR 57058 NPNT      54.27  WSVIDALLDN -0.57 -0.73 0.38  0.07 111.50 221.65 TE_0021C -468      -99616 pitch                                            0        
6         0        2009:158:16:38:53.816 2009:158:17:19:33.510 -18.80 None   6         RETR RETR 57058 NPNT      54.20  WSVIDALLDN -0.57 -0.73 0.38  0.07 111.50 221.65 TE_0021C -468      -99616 pitch                                            0        
6         0        2009:158:17:19:33.510 2009:158:17:19:43.761 -18.80 None   6         RETR RETR 57057 NMAN      54.20  WSVIDALLDN -0.57 -0.73 0.38  0.07 111.50 221.65 TE_0021C -468      -99616 obsid,pcad_mode                                  0        
6         0        2009:158:17:19:43.761 2009:158:17:23:43.761 -18.80 None   6         RETR RETR 57057 NMAN      54.18  WSVIDALLDN -0.57 -0.73 0.38  0.07 111.50 221.65 TE_0021C -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    0        
